Time Img,No. Cell,Threshold Cell,No. Lys.,Area Lys.,Perimeter Lys.,Centroid Lys. X,Centroid Lys. Y,mCherry_Mean.,Venus_Mean
8,1,1798,30,3,3,285,425,1410,1168
8,1,1798,31,1,0,291,451,1370,1361
8,1,1798,32,1,0,294,434,1442,692
8,2,1434,1,5,5,280,508,1068,626
8,2,1434,2,3,5,285,504,735,557
8,2,1434,3,3,3,285,497,1461,803
8,2,1434,4,4,5,291,504,886,736
8,2,1434,5,4,4,293,501,1215,1002
8,2,1434,6,2,2,294,510,745,626
8,2,1434,7,1,0,297,504,925,753
8,2,1434,8,8,14,302,501,1155,593
8,2,1434,9,1,0,310,507,1005,481
8,2,1434,10,3,3,314,459,1173,1070
8,2,1434,11,2,2,324,491,1139,1022
9,1,1818,1,1,0,220,496,1058,728
9,1,1818,2,3,3,232,471,1294,1081
9,1,1818,3,4,4,234,466,1450,974
9,1,1818,4,2,2,236,490,1313,488
9,1,1818,5,1,0,237,454,1265,1039
9,1,1818,6,9,14,241,451,1453,1076
9,1,1818,7,2,3,240,467,1409,1007
9,1,1818,8,10,17,245,446,1553,1194
9,1,1818,9,1,0,243,443,1102,948
9,1,1818,10,4,5,244,461,1724,1283
9,1,1818,11,9,11,250,438,1524,1202
9,1,1818,12,9,11,254,435,1548,1023
9,1,1818,13,2,3,257,441,1206,1119
9,1,1818,14,5,7,257,449,1419,1073
9,1,1818,15,1,0,258,432,1083,938
9,1,1818,16,1,0,262,496,1281,1258
9,1,1818,17,1,0,265,445,1089,1329
9,1,1818,18,2,2,267,450,1186,1111
9,1,1818,19,1,0,267,434,1351,1528
9,1,1818,20,1,0,270,431,1272,1125
9,1,1818,21,4,4,271,440,1562,1106
9,1,1818,22,1,0,270,444,1219,388
9,1,1818,23,4,4,272,449,1202,939
9,1,1818,24,6,6,274,440,1387,1364
9,1,1818,25,2,2,276,444,1609,1455
9,1,1818,26,11,13,278,450,1690,994
9,1,1818,27,1,0,277,422,1132,960
9,1,1818,28,2,2,282,437,1642,1586
9,1,1818,29,1,0,283,455,1090,1070
9,1,1818,30,3,3,287,424,1551,1246
9,1,1818,31,1,0,288,455,1226,914
9,1,1818,32,1,0,296,432,1119,749
9,2,1438,1,1,0,278,507,847,626
9,2,1438,2,6,9,280,508,880,563
9,2,1438,3,4,5,285,497,1376,820
9,2,1438,4,3,3,285,503,1002,794
9,2,1438,5,1,0,291,506,856,741
9,2,1438,6,1,0,292,504,1369,896
9,2,1438,7,2,2,293,501,1224,1057
9,2,1438,8,2,2,298,504,785,788
9,2,1438,9,3,3,301,499,1178,1020
9,2,1438,10,5,7,303,501,996,497
9,2,1438,11,2,3,310,508,1009,309
9,2,1438,12,4,5,314,459,1017,859
9,2,1438,13,2,2,324,491,1039,1113
9,2,1438,14,2,2,335,477,762,408
10,1,1851,1,1,0,219,496,1388,879
10,1,1851,2,2,2,227,481,1277,882
10,1,1851,3,1,0,230,477,1328,929
10,1,1851,4,5,5,231,471,1437,1000
10,1,1851,5,3,3,234,465,1443,1110
10,1,1851,6,3,3,235,490,1508,1200
10,1,1851,7,2,2,237,449,1245,758
10,1,1851,8,2,2,237,454,1225,1038
10,1,1851,9,7,9,240,450,1406,1043
10,1,1851,10,1,0,240,466,1794,1555
10,1,1851,11,1,0,242,446,1493,1337
10,1,1851,12,3,3,244,450,1442,850
10,1,1851,13,5,7,244,461,1474,1158
10,1,1851,14,7,8,246,446,1566,1165
10,1,1851,15,11,14,250,438,1509,1107
10,1,1851,16,4,4,254,435,2125,1387
10,1,1851,17,1,0,255,441,1657,1078
10,1,1851,18,2,2,256,437,1618,1113
10,1,1851,19,2,2,257,448,1221,968
10,1,1851,20,1,0,257,431,1104,937
10,1,1851,21,1,0,257,441,1235,743
10,1,1851,22,1,0,259,449,1931,1396
10,1,1851,23,1,0,263,496,1541,1607
10,1,1851,24,3,4,267,450,1248,1024
10,1,1851,25,3,3,270,440,1830,1185
10,1,1851,26,2,2,270,445,1149,972
10,1,1851,27,3,5,272,448,1413,1300
10,1,1851,28,10,14,274,441,1276,1191
10,1,1851,29,1,0,276,423,1269,1149
10,1,1851,30,6,10,277,450,1854,1327
10,1,1851,31,1,0,279,448,1116,1311
10,1,1851,32,3,3,281,437,1643,1220
10,1,1851,33,1,0,283,454,1378,1168
10,1,1851,34,1,0,284,444,1133,779
10,1,1851,35,3,3,289,423,1583,953
10,2,1514,1,5,5,281,505,1090,778
10,2,1514,2,1,0,280,508,1165,765
10,2,1514,3,3,3,285,497,1450,969
10,2,1514,4,3,3,285,503,1156,893
10,2,1514,5,1,0,285,506,819,506
10,2,1514,6,1,0,289,506,1333,1108
10,2,1514,7,3,3,293,500,1011,1100
10,2,1514,8,1,0,293,505,1187,1206
10,2,1514,9,1,0,298,504,1039,1226
10,2,1514,10,11,14,302,500,1171,665
10,2,1514,11,4,4,315,460,1197,700
10,2,1514,12,2,2,324,491,948,736
11,1,1814,1,1,0,228,476,1272,1213
11,1,1814,2,5,7,231,471,1228,1152
11,1,1814,3,4,4,234,466,1378,1183
11,1,1814,4,3,3,236,488,1722,884
11,1,1814,5,2,2,238,449,1326,567
11,1,1814,6,7,13,239,451,1394,1210
11,1,1814,7,4,5,240,466,1260,1204
11,1,1814,8,5,5,241,445,1345,1114
11,1,1814,9,3,3,243,450,1481,923
11,1,1814,10,3,3,243,461,1386,1201
11,1,1814,11,6,7,246,446,1667,1270
11,1,1814,12,4,4,250,437,1553,1206
11,1,1814,13,5,7,250,440,1641,1132
11,1,1814,14,4,4,254,435,2191,1465
11,1,1814,15,2,2,254,442,1398,1220
11,1,1814,16,2,2,256,437,1682,1346
11,1,1814,17,1,0,256,448,1423,1246
11,1,1814,18,1,0,257,431,1351,969
11,1,1814,19,2,2,257,441,1357,809
11,1,1814,20,1,0,259,449,1567,1111
11,1,1814,21,1,0,263,496,1458,1701
11,1,1814,22,2,2,267,450,1278,1122
11,1,1814,23,4,4,270,440,1753,1244
11,1,1814,24,2,2,271,445,1523,1646
11,1,1814,25,5,7,272,448,1362,1023
11,1,1814,26,5,5,273,440,1441,1300
11,1,1814,27,1,0,275,423,1803,1190
11,1,1814,28,2,2,276,442,1432,1384
11,1,1814,29,14,13,278,450,1466,1030
11,1,1814,30,2,2,281,437,1573,1035
11,1,1814,31,1,0,288,423,1730,1455
11,2,1465,1,8,12,281,506,917,783
11,2,1465,2,5,6,285,498,1372,862
11,2,1465,3,2,2,286,503,1048,813
11,2,1465,4,1,0,288,506,751,702
11,2,1465,5,4,4,293,500,999,594
11,2,1465,6,1,0,292,505,965,1200
11,2,1465,7,1,0,297,503,1170,806
11,2,1465,8,6,10,302,501,1456,937
11,2,1465,9,2,2,307,501,930,1004
11,2,1465,10,3,3,314,459,1054,916
11,2,1465,11,1,0,321,502,817,270
11,2,1465,12,1,0,324,491,934,1184
12,1,1848,1,1,0,218,497,1720,1369
12,1,1848,2,1,0,228,476,1245,986
12,1,1848,3,3,3,231,471,1336,1182
12,1,1848,4,3,3,234,466,1592,1330
12,1,1848,5,2,2,236,491,1422,1081
12,1,1848,6,4,7,237,453,1219,779
12,1,1848,7,1,0,238,449,1471,1653
12,1,1848,8,3,3,240,466,1249,1194
12,1,1848,9,11,17,242,445,1315,988
12,1,1848,10,8,9,242,450,1419,970
12,1,1848,11,1,0,242,453,1139,990
12,1,1848,12,1,0,243,438,1245,833
12,1,1848,13,2,2,243,462,1749,1634
12,1,1848,14,6,7,246,446,1728,1344
12,1,1848,15,4,7,249,440,1229,800
12,1,1848,16,2,3,250,437,1654,1312
12,1,1848,17,1,0,250,450,1178,675
12,1,1848,18,11,12,254,435,1448,1155
12,1,1848,19,1,0,253,442,1594,1429
12,1,1848,20,3,3,256,448,1224,1082
12,1,1848,21,1,0,257,440,1212,892
12,1,1848,22,1,0,258,449,1238,1102
12,1,1848,23,2,2,264,495,1647,1277
12,1,1848,24,1,0,266,450,1242,1247
12,1,1848,25,4,4,270,440,1978,1231
12,1,1848,26,1,0,270,445,1562,1483
12,1,1848,27,3,3,273,441,1381,1153
12,1,1848,28,2,3,273,450,1210,1113
12,1,1848,29,1,0,273,447,1985,1729
12,1,1848,30,1,0,274,423,1224,1349
12,1,1848,31,11,12,277,449,1517,960
12,1,1848,32,2,2,277,441,1282,1022
12,1,1848,33,2,2,281,437,1548,1088
12,1,1848,34,1,0,283,446,1234,1034
12,1,1848,35,1,0,283,454,1459,1235
12,1,1848,36,2,2,288,423,1635,1184
12,2,1608,1,4,8,279,508,1203,1072
12,2,1608,2,5,5,282,504,1440,1140
12,2,1608,3,3,3,285,498,1679,895
12,2,1608,4,2,2,286,504,1029,871
12,2,1608,5,2,2,293,505,1161,940
12,2,1608,6,1,0,293,500,951,1080
12,2,1608,7,4,5,301,500,1137,849
12,2,1608,8,4,5,303,502,1590,645
12,2,1608,9,2,2,307,501,1165,1106
12,2,1608,10,1,0,311,509,1376,991
12,2,1608,11,4,4,314,460,1170,967
12,2,1608,12,1,0,321,502,1043,739
12,2,1608,13,2,2,324,491,1118,1026
13,1,1758,1,1,0,217,498,1984,1825
13,1,1758,2,1,0,226,481,1026,1041
13,1,1758,3,1,0,228,481,1105,1074
13,1,1758,4,4,7,231,472,1181,1320
13,1,1758,5,4,4,234,466,1381,1045
13,1,1758,6,1,0,234,484,1230,1223
13,1,1758,7,3,3,236,491,1277,978
13,1,1758,8,3,3,237,449,1159,824
13,1,1758,9,4,5,238,452,1388,950
13,1,1758,10,2,3,240,466,1475,1205
13,1,1758,11,10,16,242,445,1232,981
13,1,1758,12,6,9,241,450,1337,874
13,1,1758,13,1,0,242,453,1103,979
13,1,1758,14,1,0,243,439,1227,1682
13,1,1758,15,1,0,243,462,1134,1055
13,1,1758,16,5,6,247,446,1644,1460
13,1,1758,17,4,6,249,438,1491,1198
13,1,1758,18,1,0,249,451,1037,344
13,1,1758,19,7,7,254,434,1668,1121
13,1,1758,20,1,0,253,442,1301,1283
13,1,1758,21,3,5,255,437,1695,1252
13,1,1758,22,6,6,257,449,1293,913
13,1,1758,23,1,0,257,440,1517,1254
13,1,1758,24,2,2,266,450,1088,1105
13,1,1758,25,4,4,269,440,1502,1078
13,1,1758,26,2,2,271,445,1616,1320
13,1,1758,27,1,0,271,430,1211,1074
13,1,1758,28,2,2,273,447,1512,1518
13,1,1758,29,13,18,277,449,1628,1231
13,1,1758,30,2,2,275,423,1222,1205
13,1,1758,31,3,5,275,442,1175,938
13,1,1758,32,3,3,280,437,1575,1030
13,1,1758,33,1,0,283,454,1169,1394
13,1,1758,34,1,0,288,423,2080,1581
13,2,1624,1,1,0,279,509,1158,815
13,2,1624,2,9,12,284,504,1185,1000
13,2,1624,3,4,4,285,499,1370,785
13,2,1624,4,1,0,289,506,951,895
13,2,1624,5,1,0,292,505,1327,1520
13,2,1624,6,1,0,297,504,1169,1131
13,2,1624,7,4,6,302,500,1127,775
13,2,1624,8,4,4,303,503,1584,797
13,2,1624,9,2,2,308,501,1092,778
13,2,1624,10,2,2,311,509,1321,916
13,2,1624,11,4,5,314,459,1177,882
13,2,1624,12,1,0,320,503,988,1079
13,2,1624,13,1,0,323,495,951,672
13,2,1624,14,1,0,324,490,1271,1056
14,1,1824,1,1,0,218,497,1388,797
14,1,1824,2,1,0,226,481,1368,1084
14,1,1824,3,1,0,228,477,1269,918
14,1,1824,4,2,2,230,471,1539,1357
14,1,1824,5,1,0,230,477,1126,1033
14,1,1824,6,1,0,231,473,1195,1249
14,1,1824,7,4,4,234,466,1252,1012
14,1,1824,8,3,3,236,491,1757,1080
14,1,1824,9,2,2,238,448,1365,1039
14,1,1824,10,5,7,237,452,1186,782
14,1,1824,11,2,2,240,466,1175,971
14,1,1824,12,8,9,242,445,1309,1021
14,1,1824,13,7,10,241,450,1404,852
14,1,1824,14,6,7,246,446,1650,1218
14,1,1824,15,2,2,249,437,2066,1726
14,1,1824,16,2,3,250,451,1167,772
14,1,1824,17,1,0,251,442,1150,705
14,1,1824,18,11,18,254,435,1531,1051
