Time Img,No. Cell,Threshold Cell,No. Lys.,Area Lys.,Perimeter Lys.,Centroid Lys. X,Centroid Lys. Y,mCherry_Mean.,Venus_Mean
34,1,3389,2,2,2,247,234,1240,521
34,1,3389,3,1,0,248,236,1212,958
34,1,3389,4,1,0,248,247,1185,225
34,1,3389,5,1,0,248,252,1137,85
34,1,3389,6,1,0,249,228,1196,718
34,1,3389,7,2,2,249,239,1537,606
34,1,3389,8,2,2,251,222,1224,301
34,1,3389,9,1,0,251,230,1355,596
34,1,3389,10,1,0,251,249,1142,623
34,1,3389,11,1,0,252,196,1388,236
34,1,3389,12,1,0,252,245,1202,510
34,1,3389,13,1,0,254,228,1222,593
34,1,3389,14,2,2,258,255,1500,1221
34,1,3389,15,3,6,260,247,1288,940
34,1,3389,16,1,0,261,236,1621,1129
34,1,3389,17,2,2,261,239,1194,618
34,1,3389,18,1,0,261,245,1594,1311
34,1,3389,19,1,0,263,238,1191,524
34,1,3389,20,1,0,263,240,1330,864
34,1,3389,21,3,4,264,257,1281,671
34,1,3389,22,1,0,263,265,1160,703
34,1,3389,23,2,3,265,218,1284,354
34,1,3389,24,1,0,265,233,1169,189
34,1,3389,25,3,5,266,263,1331,562
34,1,3389,26,1,0,266,238,1224,689
34,1,3389,27,1,0,267,247,1570,138
34,1,3389,28,1,0,269,242,1159,607
34,1,3389,29,1,0,269,244,1387,1298
34,1,3389,30,1,0,269,256,1291,579
34,1,3389,31,1,0,270,254,1158,539
34,1,3389,32,1,0,271,239,1428,202
34,1,3389,33,1,0,271,241,1638,220
34,1,3389,34,1,0,271,251,1303,752
34,1,3389,35,1,0,272,261,1227,416
34,1,3389,36,3,3,275,244,1528,898
34,1,3389,37,1,0,275,235,1167,97
34,1,3389,38,2,2,276,242,1274,573
34,1,3389,39,1,0,275,258,1600,0
34,1,3389,40,1,0,280,232,1349,396
35,1,3398,1,12,17,247,235,1436,716
35,1,3398,2,1,0,253,225,1347,1002
35,1,3398,3,2,2,255,189,1551,566
35,1,3398,4,1,0,256,240,1185,759
35,1,3398,5,1,0,258,269,1286,681
35,1,3398,6,1,0,259,247,1406,955
35,1,3398,7,1,0,259,251,1478,905
35,1,3398,8,1,0,260,228,1163,60
35,1,3398,9,2,2,260,239,1168,699
35,1,3398,10,2,3,263,240,1407,960
35,1,3398,11,1,0,262,253,1304,621
35,1,3398,12,1,0,262,261,1148,947
35,1,3398,13,1,0,262,264,1297,799
35,1,3398,14,1,0,264,185,1218,581
35,1,3398,15,1,0,264,261,1202,675
35,1,3398,16,1,0,265,244,1375,1035
35,1,3398,17,1,0,265,256,1235,379
35,1,3398,18,4,5,266,264,1605,815
35,1,3398,19,2,2,267,251,1236,374
35,1,3398,20,1,0,267,247,1465,0
35,1,3398,21,1,0,269,220,1187,1080
35,1,3398,22,1,0,270,254,1223,343
35,1,3398,23,1,0,270,257,1246,374
35,1,3398,24,1,0,271,241,1720,474
35,1,3398,25,2,2,272,260,1335,796
35,1,3398,26,1,0,273,250,1159,407
35,1,3398,27,4,4,275,245,1688,531
35,1,3398,28,1,0,274,247,1252,529
35,1,3398,29,2,3,276,255,1265,300
35,1,3398,30,1,0,275,259,1320,57
35,1,3398,31,1,0,277,247,1352,655
35,1,3398,32,1,0,277,251,1145,299
36,1,3443,1,2,3,246,243,1467,582
36,1,3443,2,7,12,246,233,1448,436
36,1,3443,3,1,0,246,238,1381,518
36,1,3443,4,1,0,248,228,1397,950
36,1,3443,5,2,2,250,238,1389,686
36,1,3443,6,1,0,251,225,1518,666
36,1,3443,7,1,0,252,231,1209,525
36,1,3443,8,1,0,255,262,1209,580
36,1,3443,9,1,0,257,256,1401,885
36,1,3443,10,1,0,258,239,1268,1315
36,1,3443,11,1,0,258,241,1268,950
36,1,3443,12,1,0,258,270,1239,653
36,1,3443,13,1,0,260,236,1246,663
36,1,3443,14,3,5,261,238,1477,389
36,1,3443,15,1,0,261,246,1524,733
36,1,3443,16,3,5,262,262,1447,855
36,1,3443,17,6,8,265,264,1515,720
36,1,3443,18,2,3,266,254,1497,504
36,1,3443,19,3,3,266,244,1376,948
36,1,3443,20,1,0,266,260,1257,696
36,1,3443,21,1,0,268,242,1231,505
36,1,3443,22,1,0,268,246,1375,438
36,1,3443,23,1,0,269,244,1403,653
36,1,3443,24,1,0,270,241,1202,423
36,1,3443,25,1,0,272,244,1331,469
36,1,3443,26,4,4,273,258,1383,537
36,1,3443,27,5,5,274,245,1588,599
36,1,3443,28,1,0,274,248,1714,970
37,1,3394,1,4,5,247,233,1626,381
37,1,3394,2,1,0,248,191,1170,336
37,1,3394,3,1,0,249,237,1566,323
37,1,3394,4,1,0,250,201,1215,390
37,1,3394,5,2,2,250,247,1390,560
37,1,3394,6,1,0,252,202,1217,441
37,1,3394,7,1,0,253,190,1223,184
37,1,3394,8,1,0,254,228,1358,649
37,1,3394,9,1,0,254,230,1180,660
37,1,3394,10,1,0,254,257,1387,942
37,1,3394,11,1,0,256,189,1210,457
37,1,3394,12,1,0,256,271,1291,401
37,1,3394,13,1,0,257,254,1270,453
37,1,3394,14,1,0,258,240,1539,658
37,1,3394,15,1,0,258,247,1532,457
37,1,3394,16,1,0,259,228,1176,73
37,1,3394,17,2,2,259,251,1308,661
37,1,3394,18,4,6,261,238,1370,596
37,1,3394,19,1,0,262,262,1178,1365
37,1,3394,20,1,0,263,225,1225,1019
37,1,3394,21,2,2,265,216,1251,461
37,1,3394,22,1,0,265,258,1203,592
37,1,3394,23,3,4,266,264,1607,706
37,1,3394,24,1,0,266,250,1254,269
37,1,3394,25,1,0,266,260,1209,919
37,1,3394,26,1,0,267,232,1436,459
37,1,3394,27,1,0,268,255,1275,1246
37,1,3394,28,1,0,269,244,1208,944
37,1,3394,29,2,3,270,264,1187,426
37,1,3394,30,1,0,271,240,1205,1044
37,1,3394,31,1,0,271,256,1224,520
37,1,3394,32,1,0,272,244,1533,878
37,1,3394,33,1,0,272,259,1189,651
37,1,3394,34,1,0,273,221,1501,932
37,1,3394,35,2,3,274,248,1370,893
37,1,3394,36,1,0,273,261,1248,738
37,1,3394,37,1,0,274,198,1194,586
37,1,3394,38,4,5,275,244,1655,676
37,1,3394,39,1,0,276,202,1170,843
38,1,3413,1,1,0,245,238,1253,731
38,1,3413,2,1,0,245,240,1200,800
38,1,3413,3,2,3,247,229,1222,617
38,1,3413,4,4,5,246,233,1443,451
38,1,3413,5,2,3,248,237,1358,881
38,1,3413,6,1,0,251,247,1182,1327
38,1,3413,7,1,0,252,197,1625,623
38,1,3413,8,1,0,254,257,1184,720
38,1,3413,9,1,0,254,263,1210,751
38,1,3413,10,1,0,255,194,1273,492
38,1,3413,11,1,0,255,227,1235,312
38,1,3413,12,1,0,255,237,1170,259
38,1,3413,13,1,0,258,247,1191,489
38,1,3413,14,1,0,259,267,1208,479
38,1,3413,15,6,11,261,238,1340,919
38,1,3413,16,2,2,261,246,1248,736
38,1,3413,17,1,0,260,248,1160,751
38,1,3413,18,1,0,260,263,1185,541
38,1,3413,19,1,0,261,201,1228,902
38,1,3413,20,2,3,263,255,1245,631
38,1,3413,21,1,0,263,259,1261,690
38,1,3413,22,1,0,263,266,1389,852
38,1,3413,23,1,0,264,225,1194,732
38,1,3413,24,6,8,265,263,1291,822
38,1,3413,25,1,0,268,239,1207,1110
38,1,3413,26,1,0,271,257,1699,443
38,1,3413,27,2,2,272,260,1352,714
38,1,3413,28,7,11,272,247,1379,706
38,1,3413,29,2,2,275,244,1698,612
38,1,3413,30,1,0,275,246,1596,814
39,1,3378,1,6,10,247,234,1342,527
39,1,3378,2,3,5,249,238,1239,793
39,1,3378,3,2,3,250,246,1301,497
39,1,3378,4,2,2,254,189,1233,653
39,1,3378,5,1,0,254,230,1352,430
39,1,3378,6,1,0,255,194,1172,803
39,1,3378,7,1,0,255,249,1165,577
39,1,3378,8,1,0,257,271,1242,624
39,1,3378,9,1,0,259,251,1265,777
39,1,3378,10,1,0,260,241,1127,587
39,1,3378,11,1,0,260,246,1134,1320
39,1,3378,12,1,0,261,236,1430,252
39,1,3378,13,2,3,262,239,1542,773
39,1,3378,14,2,3,262,260,1213,1075
39,1,3378,15,1,0,262,263,1445,573
39,1,3378,16,1,0,264,218,1250,167
39,1,3378,17,4,5,265,263,1686,842
39,1,3378,18,1,0,265,210,1351,276
39,1,3378,19,1,0,265,257,1394,505
39,1,3378,20,1,0,266,205,1234,419
39,1,3378,21,1,0,267,251,1250,759
39,1,3378,22,1,0,268,207,1127,458
39,1,3378,23,1,0,269,255,1422,643
39,1,3378,24,1,0,270,257,1529,343
39,1,3378,25,1,0,272,225,1136,342
39,1,3378,26,7,7,273,247,1346,431
39,1,3378,27,1,0,272,251,1150,511
39,1,3378,28,3,3,273,261,1170,551
39,1,3378,29,3,3,275,244,1685,487
39,1,3378,30,1,0,276,252,1560,103
39,1,3378,31,2,3,278,246,1287,773
40,1,3372,1,5,8,246,233,1462,389
40,1,3372,2,1,0,245,238,1184,414
40,1,3372,3,1,0,248,236,1180,1020
40,1,3372,4,3,5,249,238,1444,749
40,1,3372,5,1,0,249,241,1143,1416
40,1,3372,6,1,0,250,247,1191,887
40,1,3372,7,1,0,251,183,1128,726
40,1,3372,8,1,0,251,252,1118,238
40,1,3372,9,1,0,254,188,1531,990
40,1,3372,10,1,0,254,257,1313,616
40,1,3372,11,1,0,256,254,1270,965
40,1,3372,12,1,0,259,258,1192,912
40,1,3372,13,1,0,260,247,1213,837
40,1,3372,14,2,2,262,229,1159,658
40,1,3372,15,2,2,261,238,1545,739
40,1,3372,16,9,13,263,263,1462,756
40,1,3372,17,1,0,263,206,1377,32
40,1,3372,18,1,0,263,240,1127,1285
40,1,3372,19,1,0,264,254,1299,685
40,1,3372,20,1,0,265,181,1118,374
40,1,3372,21,2,2,266,244,1356,528
40,1,3372,22,1,0,265,260,1302,915
40,1,3372,23,1,0,267,222,1332,0
40,1,3372,24,1,0,268,243,1159,691
40,1,3372,25,4,4,273,246,1294,580
40,1,3372,26,1,0,272,259,1151,597
40,1,3372,27,1,0,274,198,1162,432
40,1,3372,28,5,7,276,245,1461,407
40,1,3372,29,1,0,275,256,1159,796
40,1,3372,30,1,0,276,242,1204,72
40,1,3372,31,1,0,276,253,1321,502
41,1,3387,1,7,7,246,234,1480,715
41,1,3387,2,4,5,250,239,1484,611
41,1,3387,3,1,0,251,244,1198,299
41,1,3387,4,2,2,255,189,1273,803
41,1,3387,5,1,0,257,226,1171,443
41,1,3387,6,1,0,258,229,1446,539
41,1,3387,7,1,0,258,235,1166,606
41,1,3387,8,6,12,261,238,1293,616
41,1,3387,9,1,0,260,247,1334,929
41,1,3387,10,1,0,260,250,1135,304
41,1,3387,11,2,3,262,260,1322,1055
41,1,3387,12,1,0,262,205,1209,1005
41,1,3387,13,1,0,262,247,1173,839
41,1,3387,14,5,5,264,263,1469,696
41,1,3387,15,1,0,264,255,1167,479
41,1,3387,16,1,0,264,260,1178,889
41,1,3387,17,1,0,265,258,1153,568
41,1,3387,18,1,0,266,243,1361,789
41,1,3387,19,2,2,267,251,1297,631
41,1,3387,20,1,0,267,256,1146,603
41,1,3387,21,1,0,269,261,1149,699
41,1,3387,22,1,0,270,240,1165,188
41,1,3387,23,8,14,273,246,1626,683
41,1,3387,24,1,0,271,257,1564,366
41,1,3387,25,1,0,272,239,1301,0
41,1,3387,26,1,0,272,260,1184,632
41,1,3387,27,1,0,278,246,1143,206
42,1,3397,1,2,2,245,227,1396,496
42,1,3397,2,7,8,246,233,1563,633
42,1,3397,3,2,2,250,238,1325,794
42,1,3397,4,1,0,249,242,1253,177
42,1,3397,5,1,0,250,202,1286,718
42,1,3397,6,1,0,250,236,1157,686
42,1,3397,7,2,3,255,189,1355,430
42,1,3397,8,1,0,254,199,1318,391
42,1,3397,9,1,0,259,236,1182,511
42,1,3397,10,1,0,261,194,1331,642
42,1,3397,11,1,0,261,236,1219,0
42,1,3397,12,1,0,261,238,1851,1084
42,1,3397,13,1,0,261,244,1290,605
42,1,3397,14,1,0,261,259,1330,581
42,1,3397,15,4,5,265,263,1555,549
42,1,3397,16,1,0,266,260,1179,1080
42,1,3397,17,1,0,267,183,1357,853
42,1,3397,18,1,0,267,242,1274,765
42,1,3397,19,1,0,267,246,1267,834
42,1,3397,20,1,0,267,250,1293,294
42,1,3397,21,1,0,267,252,1319,385
42,1,3397,22,2,2,270,254,1536,470
42,1,3397,23,1,0,270,246,1204,91
42,1,3397,24,2,3,271,258,1244,52
42,1,3397,25,1,0,270,261,1190,767
42,1,3397,26,2,2,273,224,1249,587
42,1,3397,27,1,0,272,243,1395,0
42,1,3397,28,7,7,274,246,1630,645
42,1,3397,29,4,5,273,259,1367,622
42,1,3397,30,1,0,275,240,1254,0
42,1,3397,31,1,0,277,219,1295,151
43,1,3377,1,2,3,246,227,1323,387
43,1,3377,2,8,9,246,233,1326,368
43,1,3377,3,1,0,247,236,1541,674
43,1,3377,4,1,0,248,239,1355,1257
43,1,3377,5,1,0,249,218,1264,669
43,1,3377,6,1,0,250,238,1448,913
43,1,3377,7,1,0,251,231,1260,772
43,1,3377,8,1,0,251,248,1363,1091
43,1,3377,9,1,0,252,237,1163,674
43,1,3377,10,1,0,255,179,1171,252
43,1,3377,11,1,0,256,240,1274,703
43,1,3377,12,1,0,257,263,1155,1000
43,1,3377,13,4,5,260,246,1291,766
43,1,3377,14,1,0,259,251,1203,804
43,1,3377,15,1,0,260,249,1134,478
43,1,3377,16,3,3,262,238,1513,769
43,1,3377,17,1,0,261,265,1174,999
43,1,3377,18,1,0,263,226,1220,704
43,1,3377,19,1,0,263,243,1263,394
43,1,3377,20,1,0,263,263,1210,847
43,1,3377,21,1,0,264,206,1428,869
43,1,3377,22,5,5,266,263,1549,675
43,1,3377,23,1,0,267,243,1139,609
43,1,3377,24,1,0,267,250,1172,747
43,1,3377,25,1,0,270,257,1445,926
43,1,3377,26,1,0,272,240,1412,97
43,1,3377,27,8,10,274,245,1591,641
43,1,3377,28,1,0,276,228,1134,367
43,1,3377,29,1,0,278,202,1154,220
43,1,3377,30,1,0,279,241,1275,507
43,1,3377,31,1,0,282,227,1233,674
44,1,3363,1,1,0,244,227,1296,592
44,1,3363,2,6,9,246,234,1423,288
44,1,3363,3,4,5,249,240,1339,485
44,1,3363,4,1,0,249,233,1542,736
44,1,3363,5,1,0,252,184,1317,509
44,1,3363,6,1,0,252,248,1161,789
44,1,3363,7,1,0,253,190,1441,0
44,1,3363,8,1,0,255,195,1166,78
44,1,3363,9,1,0,256,264,1167,717
44,1,3363,10,1,0,257,237,1188,761
44,1,3363,11,1,0,261,247,1183,594
44,1,3363,12,1,0,261,249,1125,931
44,1,3363,13,4,6,262,264,1259,656
44,1,3363,14,2,2,263,238,1480,554
44,1,3363,15,1,0,262,245,1434,631
44,1,3363,16,1,0,264,259,1189,787
44,1,3363,17,1,0,265,228,1287,752
44,1,3363,18,1,0,265,254,1162,840
44,1,3363,19,3,3,266,263,1657,441
44,1,3363,20,1,0,266,222,1418,151
44,1,3363,21,1,0,266,243,1193,933
44,1,3363,22,2,2,268,250,1275,243
44,1,3363,23,1,0,270,215,1355,49
44,1,3363,24,2,3,271,257,1338,800
44,1,3363,25,7,7,273,244,1444,448
44,1,3363,26,2,2,275,254,1165,812
44,1,3363,27,1,0,276,241,1239,738
44,1,3363,28,2,2,276,251,1371,762
44,1,3363,29,1,0,278,245,1120,632
44,1,3363,30,1,0,281,231,1437,543
44,1,3363,31,1,0,283,211,1508,188
45,1,3390,1,1,0,244,227,1191,414
45,1,3390,2,2,3,246,231,1309,713
45,1,3390,3,5,5,246,234,1538,380
45,1,3390,4,1,0,246,227,1327,598
45,1,3390,5,2,2,248,229,1398,626
45,1,3390,6,1,0,247,247,1160,806
45,1,3390,7,1,0,248,237,1143,654
45,1,3390,8,2,2,248,240,1755,878
45,1,3390,9,1,0,250,235,1375,597
45,1,3390,10,1,0,259,236,1390,788
45,1,3390,11,1,0,259,247,1282,938
45,1,3390,12,1,0,259,252,1153,816
45,1,3390,13,1,0,260,261,1154,54
45,1,3390,14,1,0,261,245,1519,1067
45,1,3390,15,1,0,262,237,1301,672
45,1,3390,16,1,0,262,265,1139,214
45,1,3390,17,1,0,263,244,1201,879
45,1,3390,18,1,0,263,247,1217,388
45,1,3390,19,1,0,263,252,1216,676
45,1,3390,20,1,0,263,260,1158,733
45,1,3390,21,5,8,265,263,1532,484
45,1,3390,22,1,0,265,227,1258,688
45,1,3390,23,1,0,265,255,1396,766
45,1,3390,24,1,0,266,185,1170,0
45,1,3390,25,1,0,266,206,1212,427
45,1,3390,26,1,0,267,212,1185,265
45,1,3390,27,1,0,267,215,1196,677
45,1,3390,28,1,0,267,250,1738,0
45,1,3390,29,1,0,269,242,1159,603
45,1,3390,30,1,0,269,260,1177,559
45,1,3390,31,2,3,272,240,1260,422
45,1,3390,32,6,10,273,245,1430,729
45,1,3390,33,1,0,271,257,1201,371
45,1,3390,34,1,0,272,234,1152,732
45,1,3390,35,4,5,274,254,1197,807
46,1,3323,1,2,2,244,228,1446,270
46,1,3323,2,5,6,246,235,1352,192
46,1,3323,3,1,0,246,227,1081,698
46,1,3323,4,1,0,246,232,1341,908
46,1,3323,5,1,0,248,232,1109,430
46,1,3323,6,2,2,249,238,1318,732
46,1,3323,7,1,0,249,240,1305,577
46,1,3323,8,1,0,251,199,1610,939
46,1,3323,9,1,0,255,187,1091,550
46,1,3323,10,1,0,258,236,1620,442
46,1,3323,11,2,3,259,247,1177,1050
46,1,3323,12,5,7,261,237,1366,564
46,1,3323,13,1,0,260,251,1372,424
46,1,3323,14,2,2,263,240,1220,960
46,1,3323,15,1,0,263,225,1242,614
46,1,3323,16,1,0,264,231,1410,390
46,1,3323,17,5,7,265,263,1379,638
46,1,3323,18,1,0,265,256,1071,697
46,1,3323,19,1,0,267,262,1163,564
46,1,3323,20,2,2,268,222,1225,496
46,1,3323,21,1,0,270,255,1185,627
46,1,3323,22,2,3,271,258,1336,114
46,1,3323,23,1,0,272,220,1232,529
46,1,3323,24,6,7,273,244,1643,409
46,1,3323,25,2,3,273,256,1310,528
46,1,3323,26,1,0,273,204,1145,760
46,1,3323,27,1,0,276,242,1425,350
46,1,3323,28,1,0,276,252,1080,929
46,1,3323,29,1,0,277,206,1079,548
46,1,3323,30,1,0,277,219,1097,155
46,1,3323,31,1,0,280,229,1144,526
47,1,3334,1,3,3,245,227,1279,194
47,1,3334,2,1,0,245,230,1234,921
47,1,3334,3,5,5,246,236,1646,341
47,1,3334,4,1,0,247,229,1080,825
47,1,3334,5,4,4,249,240,1345,735
47,1,3334,6,1,0,249,218,1333,735
47,1,3334,7,1,0,251,197,1176,883
47,1,3334,8,1,0,252,236,1120,877
47,1,3334,9,1,0,253,185,1155,510
47,1,3334,10,1,0,256,226,1205,856
47,1,3334,11,1,0,257,272,1101,595
47,1,3334,12,1,0,258,226,1099,566
47,1,3334,13,1,0,259,246,1302,628
47,1,3334,14,3,3,262,237,1419,395
47,1,3334,15,2,2,262,239,1231,830
47,1,3334,16,1,0,262,251,1089,827
47,1,3334,17,1,0,262,265,1210,554
47,1,3334,18,1,0,264,232,1117,0
47,1,3334,19,2,2,265,264,1408,409
47,1,3334,20,1,0,266,242,1279,688
47,1,3334,21,1,0,266,253,1128,462
47,1,3334,22,2,2,267,249,1199,415
47,1,3334,23,1,0,268,208,1092,423
47,1,3334,24,1,0,269,205,1241,752
47,1,3334,25,1,0,270,254,1103,569
47,1,3334,26,1,0,270,256,1292,531
47,1,3334,27,1,0,271,235,1096,384
47,1,3334,28,7,7,272,244,1632,483
47,1,3334,29,1,0,272,249,1209,1048
47,1,3334,30,1,0,273,189,1222,427
47,1,3334,31,1,0,273,240,1113,623
47,1,3334,32,1,0,275,242,1190,1324
47,1,3334,33,1,0,277,242,1171,675
47,1,3334,34,1,0,278,206,1170,259
47,1,3334,35,1,0,283,225,1153,584
48,1,3364,1,1,0,244,219,1243,737
48,1,3364,2,1,0,244,226,1496,310
48,1,3364,3,4,5,246,236,1496,283
48,1,3364,4,1,0,246,231,1552,873
48,1,3364,5,1,0,247,248,1281,1030
48,1,3364,6,1,0,248,229,1132,341
48,1,3364,7,1,0,248,239,1336,743
48,1,3364,8,1,0,248,241,1209,1337
48,1,3364,9,1,0,249,257,1154,190
48,1,3364,10,1,0,250,251,1159,676
48,1,3364,11,1,0,250,262,1212,455
48,1,3364,12,1,0,251,231,1273,703
48,1,3364,13,2,3,254,190,1253,547
48,1,3364,14,1,0,256,226,1348,449
48,1,3364,15,1,0,256,269,1125,94
48,1,3364,16,3,6,259,246,1219,1052
48,1,3364,17,1,0,258,270,1149,368
48,1,3364,18,1,0,259,242,1204,269
48,1,3364,19,1,0,259,263,1351,204
48,1,3364,20,1,0,260,227,1145,756
48,1,3364,21,1,0,261,256,1213,1109
48,1,3364,22,1,0,261,271,1191,249
48,1,3364,23,1,0,262,238,1480,1115
48,1,3364,24,1,0,262,260,1241,951
48,1,3364,25,1,0,264,217,1295,525
48,1,3364,26,1,0,265,186,1140,243
48,1,3364,27,1,0,266,188,1187,364
48,1,3364,28,1,0,266,243,1240,816
48,1,3364,29,1,0,266,245,1183,476
48,1,3364,30,1,0,266,251,1258,984
48,1,3364,31,2,2,266,264,1496,261
48,1,3364,32,1,0,268,243,1183,519
48,1,3364,33,1,0,268,255,1259,592
48,1,3364,34,8,8,272,244,1457,378
48,1,3364,35,1,0,271,247,1644,724
48,1,3364,36,4,5,272,255,1251,457
48,1,3364,37,1,0,273,257,1244,637
48,1,3364,38,1,0,275,255,1150,430
49,1,3423,1,1,0,244,226,1840,61
49,1,3423,2,3,5,245,236,1617,187
49,1,3423,3,3,4,248,241,1478,455
49,1,3423,4,1,0,247,248,1617,896
49,1,3423,5,1,0,248,238,1233,1561
49,1,3423,6,1,0,249,220,1177,252
49,1,3423,7,1,0,250,200,1318,634
49,1,3423,8,1,0,250,222,1168,201
49,1,3423,9,2,2,254,243,1589,1054
49,1,3423,10,2,3,259,264,1244,719
49,1,3423,11,1,0,259,195,1184,886
49,1,3423,12,3,6,260,239,1344,973
49,1,3423,13,4,8,261,247,1294,761
49,1,3423,14,1,0,261,244,1458,1032
49,1,3423,15,1,0,262,237,1840,635
49,1,3423,16,1,0,265,226,1312,339
49,1,3423,17,4,6,267,263,1566,382
49,1,3423,18,1,0,267,243,1506,578
49,1,3423,19,1,0,267,250,1219,1055
49,1,3423,20,1,0,267,252,1343,647
49,1,3423,21,1,0,268,248,1343,71
49,1,3423,22,1,0,269,253,1273,617
49,1,3423,23,2,2,271,219,1203,1010
49,1,3423,24,7,8,272,245,1583,467
49,1,3423,25,1,0,271,249,1435,605
49,1,3423,26,6,10,274,254,1325,736
49,1,3423,27,1,0,275,197,1181,601
49,1,3423,28,1,0,277,238,1211,75
49,1,3423,29,1,0,280,230,1179,284
50,1,3363,1,2,2,244,228,1337,0
50,1,3363,2,2,2,245,236,1506,872
50,1,3363,3,1,0,246,228,1353,1204
50,1,3363,4,4,8,249,241,1271,975
50,1,3363,5,1,0,250,222,1222,315
50,1,3363,6,1,0,251,231,1141,1053
50,1,3363,7,1,0,251,256,1248,886
50,1,3363,8,2,2,252,187,1202,574
50,1,3363,9,3,5,253,243,1460,1027
50,1,3363,10,1,0,255,269,1609,0
50,1,3363,11,1,0,256,271,1184,232
50,1,3363,12,8,17,260,246,1285,665
50,1,3363,13,1,0,259,242,1136,0
50,1,3363,14,1,0,259,250,1256,1167
50,1,3363,15,2,2,261,256,1309,860
50,1,3363,16,1,0,262,228,1322,312
50,1,3363,17,3,5,262,238,1394,865
50,1,3363,18,1,0,263,266,1278,543
50,1,3363,19,1,0,266,251,1426,774
50,1,3363,20,2,2,267,263,1562,574
50,1,3363,21,1,0,268,216,1357,748
50,1,3363,22,3,3,270,257,1261,549
50,1,3363,23,1,0,271,254,1438,1161
50,1,3363,24,5,5,272,245,1758,638
50,1,3363,25,5,5,274,254,1576,952
50,1,3363,26,1,0,283,225,1248,42
51,1,3394,1,2,2,245,227,1548,362
51,1,3394,2,3,3,245,236,1429,307
51,1,3394,3,1,0,249,233,1179,266
51,1,3394,4,1,0,249,240,1622,487
51,1,3394,5,1,0,250,187,1624,120
51,1,3394,6,3,3,253,243,1472,1039
51,1,3394,7,1,0,258,196,1228,622
51,1,3394,8,1,0,258,238,1269,816
51,1,3394,9,2,3,259,243,1245,285
51,1,3394,10,1,0,258,255,1336,881
51,1,3394,11,1,0,259,246,1194,1038
51,1,3394,12,1,0,259,257,1274,523
51,1,3394,13,1,0,260,230,1401,291
51,1,3394,14,2,3,261,248,1297,575
51,1,3394,15,2,2,262,243,1382,608
51,1,3394,16,1,0,261,250,1295,471
51,1,3394,17,1,0,261,255,1257,1420
51,1,3394,18,1,0,262,237,1840,1091
51,1,3394,19,1,0,262,265,1164,941
51,1,3394,20,1,0,263,262,1370,655
51,1,3394,21,1,0,264,244,1295,132
51,1,3394,22,4,4,266,264,1493,687
51,1,3394,23,2,3,270,242,1236,578
51,1,3394,24,9,12,271,254,1292,858
51,1,3394,25,2,2,271,257,1255,529
51,1,3394,26,5,8,272,245,1391,422
51,1,3394,27,1,0,273,227,1240,14
51,1,3394,28,2,2,276,244,1314,738
51,1,3394,29,1,0,281,231,1139,0
52,1,3394,1,1,0,244,226,1841,256
52,1,3394,2,1,0,245,236,1652,753
52,1,3394,3,1,0,246,228,1281,616
52,1,3394,4,5,9,248,240,1324,697
52,1,3394,5,1,0,250,199,1142,862
52,1,3394,6,1,0,253,243,1168,667
52,1,3394,7,1,0,256,270,1198,375
52,1,3394,8,1,0,257,237,1177,1029
52,1,3394,9,1,0,258,247,1336,1105
52,1,3394,10,1,0,258,255,1208,918
52,1,3394,11,1,0,259,238,1489,817
52,1,3394,12,3,5,260,251,1224,522
52,1,3394,13,1,0,259,264,1309,709
52,1,3394,14,3,3,260,244,1240,964
52,1,3394,15,1,0,261,239,1320,527
52,1,3394,16,2,2,263,237,1500,640
52,1,3394,17,1,0,263,223,1210,101
52,1,3394,18,2,2,264,253,1323,634
52,1,3394,19,5,9,265,263,1449,893
52,1,3394,20,1,0,265,246,1334,289
52,1,3394,21,1,0,265,256,1298,1145
52,1,3394,22,1,0,268,221,1213,389
52,1,3394,23,1,0,269,244,1419,1124
52,1,3394,24,1,0,270,254,1841,855
52,1,3394,25,8,9,273,245,1476,358
52,1,3394,26,1,0,272,219,1409,603
52,1,3394,27,2,2,273,254,1552,1075
52,1,3394,28,2,3,276,219,1214,562
52,1,3394,29,1,0,275,238,1180,0
52,1,3394,30,1,0,276,243,1527,1116
52,1,3394,31,1,0,278,246,1386,373
52,1,3394,32,1,0,280,198,1385,784
53,1,3358,1,1,0,244,223,1433,153
53,1,3358,2,2,2,245,237,1376,166
53,1,3358,3,1,0,246,227,1537,834
53,1,3358,4,1,0,247,241,1117,544
53,1,3358,5,1,0,247,246,1364,906
53,1,3358,6,1,0,249,235,1198,523
53,1,3358,7,1,0,249,237,1347,708
53,1,3358,8,2,2,249,240,1376,913
53,1,3358,9,1,0,250,233,1216,1007
53,1,3358,10,1,0,251,263,1184,697
53,1,3358,11,1,0,252,251,1123,689
53,1,3358,12,1,0,252,257,1373,441
53,1,3358,13,1,0,253,243,1217,1143
53,1,3358,14,1,0,254,227,1170,677
53,1,3358,15,1,0,254,229,1158,854
53,1,3358,16,1,0,254,248,1261,554
53,1,3358,17,1,0,255,269,1325,479
53,1,3358,18,1,0,256,236,1249,709
53,1,3358,19,1,0,258,238,1180,859
53,1,3358,20,1,0,258,247,1267,345
53,1,3358,21,1,0,260,238,1193,475
53,1,3358,22,1,0,260,243,1149,164
53,1,3358,23,3,5,260,250,1236,820
53,1,3358,24,1,0,263,237,1678,911
53,1,3358,25,5,8,265,264,1446,824
