Time Img,No. Cell,Threshold Cell,No. Lys.,Area Lys.,Perimeter Lys.,Centroid Lys. X,Centroid Lys. Y,mCherry_Mean.,Venus_Mean
1,2,2885,33,1,0,262,99,1303,513
1,2,2885,34,1,0,263,52,1007,195
1,2,2885,35,7,11,265,93,1147,734
1,2,2885,36,1,0,270,91,1164,406
1,2,2885,37,5,8,273,82,1503,1121
1,2,2885,38,1,0,272,90,1389,1425
1,2,2885,39,1,0,273,40,1127,413
1,2,2885,40,4,5,276,83,1066,1147
1,2,2885,41,5,10,276,88,1260,865
1,2,2885,42,4,4,278,80,1312,382
1,2,2885,43,1,0,280,80,1232,599
1,2,2885,44,1,0,282,79,1061,743
1,2,2885,45,1,0,282,87,978,84
1,2,2885,46,1,0,284,76,1535,1573
1,2,2885,47,1,0,285,81,971,652
1,2,2885,48,1,0,290,72,1007,315
1,2,2885,49,1,0,304,64,949,308
1,3,2604,1,1,0,241,266,1073,183
1,3,2604,2,1,0,248,259,926,606
1,3,2604,3,1,0,248,262,1065,791
1,3,2604,4,1,0,253,253,883,589
1,3,2604,5,1,0,257,259,902,1090
1,3,2604,6,1,0,264,260,876,395
1,3,2604,7,1,0,264,296,891,144
1,3,2604,8,1,0,264,304,968,36
1,3,2604,9,14,12,267,307,1898,1021
1,3,2604,10,1,0,270,260,1036,863
1,3,2604,11,3,3,277,266,930,715
1,3,2604,12,1,0,277,301,938,307
1,3,2604,13,1,0,279,257,983,664
1,3,2604,14,1,0,279,310,982,511
1,3,2604,15,1,0,279,313,1310,397
1,3,2604,16,2,2,281,314,1723,237
1,3,2604,17,1,0,284,261,1179,296
1,3,2604,18,1,0,284,271,987,1138
1,3,2604,19,2,2,284,274,1392,674
1,3,2604,20,1,0,285,313,964,505
1,3,2604,21,1,0,286,276,1465,1017
1,3,2604,22,1,0,288,268,1010,667
1,3,2604,23,1,0,289,280,1372,501
1,3,2604,24,8,9,291,302,1206,465
1,3,2604,25,1,0,291,321,992,299
1,3,2604,26,1,0,292,289,947,217
1,3,2604,27,2,2,293,305,1100,680
1,3,2604,28,4,8,293,315,986,588
1,3,2604,29,1,0,293,272,927,272
1,3,2604,30,2,3,294,281,1206,570
1,3,2604,31,2,3,295,283,932,773
1,3,2604,32,4,8,296,296,1010,492
1,3,2604,33,1,0,296,270,880,719
1,3,2604,34,1,0,296,284,949,690
1,3,2604,35,1,0,298,316,932,818
1,3,2604,36,1,0,299,325,888,326
1,3,2604,37,1,0,300,267,990,600
1,3,2604,38,1,0,300,308,928,1096
1,3,2604,39,3,4,302,272,1093,384
1,3,2604,40,1,0,301,319,893,655
1,3,2604,41,3,3,305,300,1259,471
1,3,2604,42,1,0,305,275,938,60
1,3,2604,43,1,0,306,315,889,144
1,3,2604,44,1,0,309,314,959,483
1,4,2962,1,1,0,270,132,1210,366
1,4,2962,2,1,0,273,129,915,908
1,4,2962,3,1,0,280,119,920,651
1,4,2962,4,21,18,287,108,1698,315
1,4,2962,5,1,0,287,119,1062,215
1,4,2962,6,1,0,289,111,1080,327
1,4,2962,7,1,0,289,120,969,731
1,4,2962,8,1,0,291,137,957,136
1,4,2962,9,4,5,296,110,1584,656
1,4,2962,10,1,0,295,120,914,488
1,4,2962,11,1,0,296,123,1038,985
1,4,2962,12,3,3,297,106,1112,896
1,4,2962,13,1,0,298,103,966,421
1,4,2962,14,3,3,298,108,1019,636
1,4,2962,15,1,0,298,111,1205,391
1,4,2962,16,1,0,298,132,1147,311
1,4,2962,17,1,0,303,92,993,560
1,4,2962,18,1,0,303,99,1067,212
1,4,2962,19,1,0,304,104,1231,682
1,4,2962,20,1,0,304,133,998,363
1,4,2962,21,1,0,306,103,965,914
1,4,2962,22,1,0,307,96,954,377
1,4,2962,23,1,0,308,103,913,229
1,4,2962,24,1,0,310,109,1015,529
1,4,2962,25,1,0,312,109,911,423
1,4,2962,26,1,0,312,113,950,833
1,4,2962,27,1,0,316,87,1305,949
1,4,2962,28,1,0,318,127,1061,116
1,4,2962,29,1,0,319,109,980,1029
1,4,2962,30,1,0,321,85,1054,796
1,4,2962,31,1,0,324,85,1019,1270
1,4,2962,32,1,0,324,109,979,271
1,4,2962,33,1,0,327,96,987,793
1,4,2962,34,1,0,329,94,1018,846
1,4,2962,35,1,0,331,94,969,809
1,4,2962,36,2,2,334,83,975,802
1,4,2962,37,1,0,334,91,961,548
1,4,2962,38,1,0,335,109,916,468
1,4,2962,39,1,0,336,84,1036,0
1,4,2962,40,1,0,336,90,907,1383
1,4,2962,41,1,0,345,83,924,808
1,4,2962,42,1,0,348,88,898,384
1,5,2543,1,1,0,272,396,885,422
1,5,2543,2,1,0,275,407,976,505
1,5,2543,3,1,0,277,383,1030,197
1,5,2543,4,7,12,279,392,1207,566
1,5,2543,5,1,0,277,402,906,1032
1,5,2543,6,6,8,280,387,1072,548
1,5,2543,7,2,2,280,396,1300,876
1,5,2543,8,1,0,279,398,903,624
1,5,2543,9,1,0,281,378,938,0
1,5,2543,10,8,10,284,390,1668,737
1,5,2543,11,4,7,284,396,1025,306
1,5,2543,12,6,8,283,402,1108,520
1,5,2543,13,2,2,284,373,1261,547
1,5,2543,14,1,0,283,410,914,747
1,5,2543,15,1,0,284,425,992,462
1,5,2543,16,6,11,286,413,1259,358
1,5,2543,17,1,0,286,370,902,448
1,5,2543,18,1,0,288,360,957,0
1,5,2543,19,1,0,293,364,1223,611
1,5,2543,20,1,0,293,408,911,528
1,5,2543,21,1,0,294,380,872,1090
1,5,2543,22,1,0,295,363,1170,160
1,5,2543,23,1,0,295,414,874,470
1,5,2543,24,1,0,296,382,983,558
1,5,2543,25,1,0,297,390,938,520
1,5,2543,26,1,0,301,363,938,544
1,5,2543,27,2,2,302,367,1045,0
1,5,2543,28,3,5,305,419,1044,619
1,5,2543,29,2,2,305,422,1036,354
1,5,2543,30,3,3,308,360,911,521
1,5,2543,31,1,0,307,368,936,0
1,5,2543,32,1,0,310,370,1288,708
1,5,2543,33,1,0,311,365,941,267
1,5,2543,34,2,2,314,416,1783,702
1,5,2543,35,1,0,316,414,989,733
1,5,2543,36,1,0,318,360,1040,131
1,5,2543,37,1,0,324,378,1035,199
1,5,2543,38,1,0,326,380,958,523
2,1,2343,1,1,0,211,452,824,403
2,1,2343,2,1,0,212,454,890,686
2,1,2343,3,1,0,215,458,826,498
2,1,2343,4,1,0,218,452,990,251
2,1,2343,5,1,0,221,453,879,849
2,1,2343,6,2,3,223,463,969,116
2,1,2343,7,1,0,223,465,774,276
2,1,2343,8,1,0,225,458,844,655
2,1,2343,9,1,0,226,466,836,528
2,1,2343,10,2,2,227,468,1194,819
2,1,2343,11,1,0,226,477,1484,586
2,1,2343,12,1,0,230,471,1697,835
2,1,2343,13,1,0,230,475,864,315
2,1,2343,14,2,2,233,473,1049,86
2,1,2343,15,1,0,233,485,768,237
2,1,2343,16,1,0,234,450,766,577
2,1,2343,17,2,2,236,463,1020,215
2,1,2343,18,1,0,236,481,1023,63
2,1,2343,19,1,0,237,440,903,661
2,1,2343,20,1,0,238,465,906,494
2,1,2343,21,1,0,239,463,1079,764
2,1,2343,22,1,0,240,446,825,437
2,1,2343,23,2,2,242,482,1076,42
2,1,2343,24,1,0,242,439,841,243
2,1,2343,25,3,5,243,471,954,446
2,1,2343,26,1,0,242,489,968,0
2,1,2343,27,1,0,243,468,811,454
2,1,2343,28,1,0,245,461,1029,564
2,1,2343,29,1,0,246,474,771,247
2,1,2343,30,1,0,248,472,799,306
2,1,2343,31,2,2,251,436,892,1027
2,1,2343,32,1,0,251,471,767,557
2,1,2343,33,1,0,254,475,913,471
2,1,2343,34,1,0,255,467,795,420
2,1,2343,35,1,0,256,435,826,348
2,1,2343,36,1,0,256,455,766,259
2,1,2343,37,1,0,256,483,1152,970
2,1,2343,38,1,0,257,448,766,680
2,1,2343,39,1,0,258,445,1024,608
2,1,2343,40,1,0,258,455,888,694
2,1,2343,41,1,0,261,443,835,62
2,1,2343,42,1,0,263,465,846,334
2,1,2343,43,1,0,263,468,1087,568
2,1,2343,44,1,0,264,454,961,760
2,1,2343,45,3,5,265,459,916,359
2,1,2343,46,1,0,264,489,786,207
2,1,2343,47,1,0,265,462,1272,842
2,1,2343,48,2,2,265,475,878,263
2,1,2343,49,2,2,266,472,917,591
2,1,2343,50,1,0,266,485,972,495
2,1,2343,51,2,2,268,462,797,665
2,1,2343,52,1,0,267,466,1187,421
2,1,2343,53,1,0,267,469,823,647
2,1,2343,54,1,0,268,447,870,338
2,1,2343,55,1,0,270,451,773,280
2,1,2343,56,8,12,271,459,1338,725
2,1,2343,57,1,0,271,454,826,593
2,1,2343,58,1,0,272,481,1113,1146
2,1,2343,59,1,0,274,453,774,468
2,1,2343,60,2,2,276,462,1157,344
2,1,2343,61,1,0,277,457,775,325
2,1,2343,62,2,2,279,459,1012,412
2,1,2343,63,1,0,279,479,793,304
2,1,2343,64,1,0,280,472,785,803
2,1,2343,65,1,0,283,464,915,934
2,1,2343,66,1,0,283,476,776,785
2,1,2343,67,1,0,288,478,844,266
2,1,2343,68,1,0,290,466,780,389
2,2,2882,1,1,0,234,98,1051,420
2,2,2882,2,2,2,239,103,1030,874
2,2,2882,3,1,0,241,94,1012,914
2,2,2882,4,1,0,241,102,1045,1122
2,2,2882,5,1,0,243,94,963,603
2,2,2882,6,3,4,243,102,1274,1113
2,2,2882,7,1,0,244,107,1201,1131
2,2,2882,8,1,0,245,72,1145,394
2,2,2882,9,1,0,245,105,1092,1164
2,2,2882,10,1,0,246,107,1151,809
2,2,2882,11,2,2,247,60,1083,544
2,2,2882,12,1,0,247,68,1218,496
2,2,2882,13,2,2,248,103,1054,773
2,2,2882,14,4,4,249,107,1090,947
2,2,2882,15,1,0,250,64,1108,0
2,2,2882,16,2,2,251,98,1208,631
2,2,2882,17,1,0,251,61,1037,835
2,2,2882,18,1,0,251,100,1108,612
2,2,2882,19,2,2,252,103,1138,1113
2,2,2882,20,2,2,253,54,1021,497
2,2,2882,21,1,0,252,80,964,54
2,2,2882,22,1,0,253,58,1019,968
2,2,2882,23,2,2,254,103,1027,921
2,2,2882,24,1,0,256,84,980,391
2,2,2882,25,1,0,257,100,1121,1157
2,2,2882,26,1,0,259,81,958,444
2,2,2882,27,1,0,259,88,967,0
2,2,2882,28,1,0,261,76,957,430
2,2,2882,29,1,0,262,60,988,607
2,2,2882,30,1,0,262,101,1039,812
2,2,2882,31,3,3,267,94,1406,1148
2,2,2882,32,2,2,268,91,1052,391
2,2,2882,33,1,0,269,80,1151,370
2,2,2882,34,2,2,270,85,1053,597
2,2,2882,35,1,0,271,74,957,303
2,2,2882,36,2,2,272,91,1217,700
2,2,2882,37,2,3,274,83,1141,1095
2,2,2882,38,1,0,274,90,949,0
2,2,2882,39,14,16,277,86,1332,978
2,2,2882,40,6,8,278,80,1346,456
2,2,2882,41,1,0,281,82,1069,1120
2,2,2882,42,2,3,283,79,971,1211
2,2,2882,43,1,0,285,65,1107,608
2,2,2882,44,1,0,285,76,1100,611
2,3,2637,1,1,0,241,266,1065,445
2,3,2637,2,1,0,247,256,1002,237
2,3,2637,3,1,0,256,252,1119,505
2,3,2637,4,1,0,259,281,922,218
2,3,2637,5,16,12,267,307,1837,1020
2,3,2637,6,1,0,271,260,1084,1042
2,3,2637,7,1,0,275,261,1236,576
2,3,2637,8,2,2,275,264,1057,464
2,3,2637,9,1,0,278,267,1132,764
2,3,2637,10,1,0,279,313,1705,687
2,3,2637,11,1,0,281,270,1154,857
2,3,2637,12,2,2,282,314,1281,1148
2,3,2637,13,1,0,282,302,1036,282
2,3,2637,14,2,2,284,274,1532,796
2,3,2637,15,1,0,285,266,1098,642
2,3,2637,16,1,0,285,318,958,731
2,3,2637,17,2,2,286,276,1239,768
2,3,2637,18,1,0,286,311,1280,357
2,3,2637,19,1,0,286,314,1040,289
2,3,2637,20,1,0,287,270,960,534
2,3,2637,21,1,0,287,323,950,271
2,3,2637,22,3,5,289,281,1078,294
2,3,2637,23,3,5,291,288,1241,414
2,3,2637,24,7,12,292,302,1434,813
2,3,2637,25,1,0,292,306,903,292
2,3,2637,26,4,8,293,316,1002,726
2,3,2637,27,1,0,292,324,984,0
2,3,2637,28,1,0,293,273,919,46
2,3,2637,29,2,2,294,280,1109,584
2,3,2637,30,1,0,293,292,1032,446
2,3,2637,31,1,0,294,268,911,397
2,3,2637,32,1,0,294,323,904,791
2,3,2637,33,1,0,295,272,1259,544
2,3,2637,34,1,0,295,283,1582,667
2,3,2637,35,1,0,295,296,956,486
2,3,2637,36,1,0,295,320,922,441
2,3,2637,37,1,0,296,279,914,752
2,3,2637,38,1,0,296,287,959,567
2,3,2637,39,1,0,298,273,1129,774
2,3,2637,40,1,0,298,284,1312,402
2,3,2637,41,1,0,299,267,1118,786
2,3,2637,42,1,0,299,310,949,651
2,3,2637,43,1,0,301,270,968,448
2,3,2637,44,1,0,301,306,1176,559
2,3,2637,45,1,0,303,297,911,690
2,3,2637,46,2,2,305,300,1678,296
2,3,2637,47,1,0,308,314,1045,1299
2,4,2975,1,1,0,271,130,939,567
2,4,2975,2,1,0,273,133,1141,204
2,4,2975,3,1,0,274,138,959,773
2,4,2975,4,1,0,274,140,995,670
2,4,2975,5,1,0,275,125,944,445
2,4,2975,6,3,5,280,125,1043,697
2,4,2975,7,1,0,281,120,915,335
2,4,2975,8,1,0,281,130,987,914
2,4,2975,9,18,16,287,108,1805,288
2,4,2975,10,2,3,286,140,997,348
2,4,2975,11,1,0,289,110,1026,602
2,4,2975,12,1,0,290,103,1150,239
2,4,2975,13,1,0,290,140,1043,0
2,4,2975,14,1,0,291,110,917,556
2,4,2975,15,1,0,292,129,956,508
2,4,2975,16,1,0,294,124,926,145
2,4,2975,17,5,8,296,111,1232,432
2,4,2975,18,1,0,296,124,993,643
2,4,2975,19,3,3,298,105,1232,626
2,4,2975,20,1,0,298,108,970,619
2,4,2975,21,2,2,302,110,1112,446
2,4,2975,22,1,0,302,129,914,702
2,4,2975,23,1,0,303,92,1038,1200
2,4,2975,24,1,0,303,99,1358,285
2,4,2975,25,5,10,305,103,1252,871
2,4,2975,26,2,2,305,135,954,324
2,4,2975,27,1,0,313,114,984,643
2,4,2975,28,1,0,315,90,976,22
2,4,2975,29,1,0,316,86,971,1042
2,4,2975,30,2,2,320,110,1031,421
2,4,2975,31,2,2,320,97,1027,856
2,4,2975,32,1,0,321,87,1020,338
2,4,2975,33,1,0,323,104,940,788
2,4,2975,34,1,0,327,115,1036,546
2,4,2975,35,1,0,329,104,918,927
2,4,2975,36,1,0,333,89,926,627
2,4,2975,37,1,0,334,91,1149,1165
2,5,2501,1,1,0,277,408,1147,312
2,5,2501,2,7,11,280,386,1125,534
2,5,2501,3,1,0,278,390,889,792
2,5,2501,4,5,8,280,392,1277,638
2,5,2501,5,1,0,279,366,1088,222
2,5,2501,6,4,4,280,397,990,765
2,5,2501,7,1,0,279,399,860,262
2,5,2501,8,1,0,279,401,840,782
2,5,2501,9,1,0,279,407,975,485
2,5,2501,10,8,10,284,390,1564,642
2,5,2501,11,1,0,282,394,1389,646
2,5,2501,12,1,0,282,396,1039,426
2,5,2501,13,2,2,284,372,1080,262
2,5,2501,14,6,7,283,402,1199,524
2,5,2501,15,1,0,283,415,867,889
2,5,2501,16,1,0,284,395,1753,92
2,5,2501,17,3,4,285,425,999,525
2,5,2501,18,4,7,286,414,1091,457
2,5,2501,19,3,5,286,409,885,288
2,5,2501,20,1,0,289,382,827,357
2,5,2501,21,1,0,294,361,975,595
2,5,2501,22,1,0,294,364,1184,477
2,5,2501,23,1,0,295,415,997,222
2,5,2501,24,1,0,302,367,855,0
2,5,2501,25,1,0,304,398,889,236
2,5,2501,26,2,2,305,418,982,821
2,5,2501,27,2,2,308,367,1172,171
2,5,2501,28,1,0,307,418,864,726
2,5,2501,29,2,3,309,360,1247,468
2,5,2501,30,1,0,310,390,908,600
2,5,2501,31,1,0,311,359,926,381
2,5,2501,32,1,0,312,361,843,874
2,5,2501,33,1,0,312,365,982,403
2,5,2501,34,2,2,312,369,871,499
2,5,2501,35,1,0,313,374,881,241
2,5,2501,36,2,2,315,415,1297,396
2,5,2501,37,2,2,322,390,987,197
2,5,2501,38,1,0,324,401,1149,316
2,5,2501,39,1,0,326,367,846,300
2,5,2501,40,1,0,328,369,927,792
3,1,2380,1,1,0,207,466,853,513
3,1,2380,2,1,0,214,472,874,1033
3,1,2380,3,4,7,223,463,1172,107
3,1,2380,4,2,2,226,477,1004,532
3,1,2380,5,1,0,226,451,877,566
3,1,2380,6,3,3,226,467,1039,496
3,1,2380,7,1,0,227,445,1013,483
3,1,2380,8,2,2,228,469,952,939
3,1,2380,9,1,0,230,471,1893,738
3,1,2380,10,1,0,230,474,861,459
3,1,2380,11,2,2,232,474,1240,280
3,1,2380,12,1,0,234,431,806,564
3,1,2380,13,1,0,235,446,923,625
3,1,2380,14,1,0,235,467,979,192
3,1,2380,15,1,0,237,451,818,730
3,1,2380,16,1,0,237,461,803,463
3,1,2380,17,2,3,240,446,904,665
3,1,2380,18,1,0,239,459,982,253
3,1,2380,19,1,0,240,472,810,195
3,1,2380,20,2,2,242,461,858,219
3,1,2380,21,2,3,242,470,985,385
3,1,2380,22,3,5,241,481,946,487
3,1,2380,23,1,0,242,489,1010,445
3,1,2380,24,1,0,245,476,814,0
3,1,2380,25,1,0,246,468,851,602
3,1,2380,26,1,0,247,422,840,191
3,1,2380,27,1,0,250,472,936,694
3,1,2380,28,1,0,251,436,1475,402
3,1,2380,29,4,8,253,473,861,523
3,1,2380,30,1,0,253,452,810,416
3,1,2380,31,1,0,254,429,846,91
3,1,2380,32,1,0,254,476,919,309
3,1,2380,33,1,0,255,447,871,140
3,1,2380,34,1,0,255,454,855,443
3,1,2380,35,1,0,258,445,976,854
3,1,2380,36,1,0,258,448,835,168
3,1,2380,37,1,0,260,465,827,411
3,1,2380,38,1,0,260,475,902,292
3,1,2380,39,1,0,262,439,966,239
3,1,2380,40,1,0,262,477,894,511
3,1,2380,41,4,5,264,453,864,559
3,1,2380,42,1,0,264,475,923,0
3,1,2380,43,1,0,265,465,896,785
3,1,2380,44,4,6,266,472,917,601
3,1,2380,45,1,0,265,484,982,625
3,1,2380,46,1,0,266,475,804,0
3,1,2380,47,1,0,267,466,1332,642
3,1,2380,48,1,0,268,463,896,682
3,1,2380,49,1,0,269,482,806,674
3,1,2380,50,1,0,270,456,873,1032
3,1,2380,51,4,6,271,458,1640,1078
3,1,2380,52,1,0,271,451,1153,703
3,1,2380,53,1,0,272,453,807,338
3,1,2380,54,1,0,272,480,847,234
3,1,2380,55,1,0,273,459,858,570
3,1,2380,56,1,0,274,453,809,718
3,1,2380,57,1,0,276,462,1139,244
3,1,2380,58,2,2,279,480,1030,757
3,1,2380,59,1,0,280,464,970,661
3,1,2380,60,2,3,286,472,852,826
3,1,2380,61,2,3,289,465,926,408
3,2,2851,1,2,2,236,101,1037,1080
3,2,2851,2,1,0,237,71,1066,494
3,2,2851,3,1,0,237,98,917,444
3,2,2851,4,1,0,237,108,920,531
3,2,2851,5,1,0,239,102,1077,755
3,2,2851,6,1,0,239,104,985,211
3,2,2851,7,1,0,240,79,1167,799
3,2,2851,8,1,0,241,105,992,742
3,2,2851,9,2,2,242,95,1029,743
3,2,2851,10,1,0,242,101,1103,1154
3,2,2851,11,2,3,244,103,1116,1253
3,2,2851,12,1,0,244,58,924,0
3,2,2851,13,1,0,244,107,1158,599
3,2,2851,14,1,0,245,66,1044,520
3,2,2851,15,1,0,245,72,1061,412
3,2,2851,16,1,0,247,59,1366,550
3,2,2851,17,1,0,247,101,1089,1223
3,2,2851,18,3,6,248,104,1010,1104
3,2,2851,19,4,6,250,63,1099,0
3,2,2851,20,1,0,249,94,988,389
3,2,2851,21,1,0,249,100,1133,777
3,2,2851,22,1,0,250,102,1154,402
3,2,2851,23,1,0,250,107,1033,699
3,2,2851,24,2,2,253,54,1566,583
3,2,2851,25,1,0,252,99,1197,858
3,2,2851,26,2,2,253,58,1211,506
3,2,2851,27,1,0,253,60,957,723
3,2,2851,28,1,0,253,101,1314,605
3,2,2851,29,2,2,255,104,1078,1050
3,2,2851,30,1,0,255,74,942,265
3,2,2851,31,1,0,255,99,924,780
3,2,2851,32,2,2,258,53,958,346
3,2,2851,33,1,0,259,88,1189,874
3,2,2851,34,1,0,259,100,1118,379
3,2,2851,35,1,0,265,92,1063,883
3,2,2851,36,4,6,268,91,1140,767
3,2,2851,37,2,3,270,85,1248,657
3,2,2851,38,1,0,270,81,1092,289
3,2,2851,39,2,2,272,91,1072,797
3,2,2851,40,1,0,273,80,1137,390
3,2,2851,41,1,0,274,82,1664,1492
3,2,2851,42,12,24,277,86,1303,1056
3,2,2851,43,6,7,277,80,1136,279
3,2,2851,44,1,0,280,79,1203,540
3,2,2851,45,1,0,282,78,954,1212
3,2,2851,46,1,0,286,80,1020,831
3,2,2851,47,2,2,296,69,975,598
3,3,2616,1,1,0,247,267,978,509
3,3,2616,2,1,0,258,254,912,720
3,3,2616,3,3,3,263,304,994,691
3,3,2616,4,13,11,268,307,2024,1218
3,3,2616,5,2,2,277,265,955,413
3,3,2616,6,1,0,278,268,965,663
3,3,2616,7,1,0,279,311,963,461
3,3,2616,8,1,0,280,314,992,404
3,3,2616,9,3,3,283,314,1383,593
3,3,2616,10,1,0,283,256,981,126
3,3,2616,11,1,0,283,270,1029,516
3,3,2616,12,1,0,284,274,1021,190
3,3,2616,13,2,2,285,266,1044,373
3,3,2616,14,2,2,286,276,1382,962
3,3,2616,15,2,3,287,315,1205,631
3,3,2616,16,1,0,287,269,904,0
3,3,2616,17,1,0,288,279,952,369
3,3,2616,18,2,2,290,281,913,428
3,3,2616,19,8,9,291,302,1337,614
3,3,2616,20,1,0,292,267,951,491
3,3,2616,21,1,0,292,272,891,524
3,3,2616,22,3,5,293,280,937,580
3,3,2616,23,1,0,292,289,981,809
3,3,2616,24,1,0,293,264,943,352
3,3,2616,25,1,0,293,276,994,115
3,3,2616,26,2,3,294,305,1020,439
3,3,2616,27,1,0,293,315,1048,538
3,3,2616,28,1,0,294,324,964,1050
3,3,2616,29,2,3,296,327,922,585
3,3,2616,30,3,6,298,297,1028,844
3,3,2616,31,1,0,297,302,1011,658
3,3,2616,32,2,2,299,273,1055,550
3,3,2616,33,1,0,299,279,1190,248
3,3,2616,34,3,3,301,308,1215,880
3,3,2616,35,1,0,302,271,996,180
3,3,2616,36,1,0,302,316,893,678
3,3,2616,37,1,0,303,309,906,527
3,3,2616,38,1,0,303,319,1073,954
3,3,2616,39,1,0,304,272,1062,275
3,3,2616,40,3,3,304,300,1241,444
3,3,2616,41,1,0,305,314,911,425
3,3,2616,42,1,0,309,313,1131,805
3,4,2982,1,1,0,261,134,925,411
3,4,2982,2,1,0,266,136,939,397
3,4,2982,3,2,2,275,125,1023,294
3,4,2982,4,2,3,275,130,1090,678
3,4,2982,5,1,0,276,122,972,282
3,4,2982,6,1,0,276,137,1020,0
3,4,2982,7,16,12,286,107,1764,51
3,4,2982,8,1,0,289,103,1133,164
3,4,2982,9,1,0,289,121,1019,840
3,4,2982,10,4,5,290,108,1117,814
3,4,2982,11,2,2,291,128,1024,918
3,4,2982,12,1,0,291,135,949,572
3,4,2982,13,1,0,293,123,917,414
3,4,2982,14,1,0,294,99,1023,684
3,4,2982,15,1,0,295,96,932,0
3,4,2982,16,1,0,295,111,2030,821
3,4,2982,17,1,0,295,123,1039,418
3,4,2982,18,1,0,296,109,997,513
3,4,2982,19,1,0,297,103,993,654
3,4,2982,20,2,3,298,106,1148,778
3,4,2982,21,1,0,297,132,955,614
3,4,2982,22,1,0,298,111,1013,0
3,4,2982,23,1,0,299,127,992,617
