0.044,0.0475,0.05,0.05175,0.0518,0.053333,0.053857,0.054,0.054333,0.0537,0.053727,0.053,0.052538,0.051714,0.049467,0.04875,0.048471,0.046389,0.045842,0.04425
0.038,0.04,0.043,0.045,0.0464,0.047833,0.049,0.05,0.050889,0.0516,0.052273,0.05225,0.052923,0.0535,0.054067,0.054625,0.055118,0.0555,0.055895,0.0563
0.065,0.068,0.070333,0.072,0.0736,0.0705,0.072143,0.073625,0.074889,0.0758,0.076818,0.07775,0.078462,0.075214,0.074333,0.075188,0.075353,0.076278,0.077,0.07615
0.042,0.046,0.037333,0.04175,0.0456,0.048333,0.050429,0.052125,0.053444,0.0547,0.055273,0.056,0.056462,0.055929,0.056467,0.056687,0.057118,0.057222,0.056526,0.0566
0.037,0.0405,0.042667,0.0445,0.0454,0.047333,0.044429,0.046375,0.047556,0.0486,0.047182,0.0475,0.047769,0.046357,0.046867,0.045812,0.044706,0.044778,0.043789,0.0437
0.061,0.064,0.066333,0.068,0.0694,0.070167,0.071143,0.072125,0.072889,0.0735,0.074,0.07475,0.075231,0.075857,0.074867,0.073813,0.074471,0.075056,0.075684,0.0763
0.048,0.052,0.054667,0.0565,0.0578,0.059,0.06,0.060875,0.061444,0.0623,0.062727,0.063167,0.061846,0.0625,0.062133,0.062125,0.061176,0.061056,0.060316,0.06075
0.056,0.0565,0.056333,0.057,0.0574,0.058,0.058714,0.059375,0.06,0.0604,0.060909,0.061333,0.061769,0.062143,0.0626,0.061562,0.060588,0.061056,0.061526,0.06095
0.049,0.052,0.055,0.05675,0.0586,0.06,0.061286,0.062125,0.062556,0.0631,0.063636,0.063333,0.062385,0.063071,0.062333,0.062812,0.063118,0.063722,0.062895,0.06175
0.04,0.0435,0.045,0.04625,0.0476,0.048833,0.050143,0.051375,0.052556,0.0534,0.053909,0.05425,0.054846,0.055429,0.0558,0.056312,0.056529,0.056944,0.057421,0.0577
0.059,0.062,0.064333,0.066,0.0676,0.0685,0.069429,0.067,0.068333,0.0694,0.070273,0.070917,0.071692,0.072429,0.073067,0.071625,0.072235,0.071278,0.070368,0.0696
0.046,0.047,0.048667,0.05,0.0514,0.052167,0.053286,0.054,0.054778,0.0555,0.056182,0.056833,0.057462,0.057929,0.058467,0.058938,0.059353,0.059778,0.060105,0.0605
0.063,0.066,0.068667,0.0705,0.067,0.069167,0.070429,0.071875,0.073,0.0738,0.070091,0.069083,0.070462,0.071643,0.072667,0.073562,0.074,0.074444,0.073737,0.0728
0.046,0.049,0.051333,0.05325,0.0548,0.056167,0.057143,0.058125,0.058111,0.059,0.059727,0.060333,0.060769,0.061357,0.0618,0.062375,0.062706,0.063111,0.062368,0.0616
0.042,0.0455,0.048,0.05025,0.0514,0.048333,0.050286,0.051875,0.049889,0.0512,0.052636,0.048917,0.050231,0.051357,0.052267,0.051625,0.052706,0.0535,0.054263,0.05495
0.052,0.0555,0.057333,0.059,0.0606,0.062,0.062857,0.063625,0.064667,0.0654,0.066182,0.06675,0.067385,0.068071,0.068733,0.070063,0.070533,0.070782,0.071005,0.071508
0.041,0.0445,0.048,0.04975,0.0508,0.051833,0.051857,0.052625,0.053556,0.0524,0.051364,0.051667,0.051615,0.051857,0.0502,0.05025,0.050118,0.049944,0.049211,0.0485
0.05,0.0525,0.054,0.0545,0.0552,0.056167,0.057,0.057625,0.058333,0.059,0.059545,0.06,0.060615,0.061143,0.0616,0.062063,0.062353,0.062778,0.063211,0.06355
0.066,0.071,0.073333,0.0745,0.0762,0.0775,0.078429,0.07925,0.08,0.0806,0.081273,0.081917,0.082538,0.083143,0.0836,0.084125,0.084471,0.084889,0.085211,0.08555
0.053,0.056,0.058667,0.061,0.0626,0.063,0.063714,0.064,0.062889,0.0641,0.064545,0.063083,0.064,0.064429,0.064867,0.065625,0.065706,0.064556,0.063842,0.06205
0.063,0.0645,0.066,0.068,0.0696,0.070833,0.072,0.073,0.073778,0.0747,0.075545,0.07625,0.076923,0.077571,0.078133,0.0785,0.077647,0.078167,0.078632,0.07905
0.044,0.0475,0.05,0.05175,0.053,0.054,0.055143,0.055875,0.056889,0.0578,0.057182,0.056417,0.057154,0.056429,0.057267,0.058,0.058471,0.057778,0.058474,0.0583
0.041,0.045,0.048,0.049,0.0506,0.0515,0.049,0.05075,0.051,0.0519,0.051727,0.05025,0.051,0.051571,0.0518,0.05175,0.050824,0.050611,0.050789,0.0506
0.067,0.0685,0.073103,0.074359,0.075306,0.076102,0.076812,0.077595,0.078202,0.078788,0.079174,0.079832,0.08031,0.080791,0.081275,0.081698,0.08213,0.082514,0.082857,0.082764
0.053,0.062105,0.065,0.067568,0.069783,0.071273,0.072656,0.073425,0.074634,0.075495,0.0762,0.077339,0.077034,0.077578,0.078188,0.078844,0.079236,0.078855,0.079148,0.079568
0.041,0.0445,0.046667,0.04775,0.0438,0.046,0.048,0.04775,0.049556,0.0475,0.044455,0.045917,0.047462,0.046286,0.047467,0.048437,0.049235,0.048222,0.048053,0.04795
0.044,0.0465,0.048667,0.0505,0.0468,0.044,0.046286,0.047875,0.048,0.0462,0.047727,0.049167,0.048,0.049429,0.0484,0.049375,0.050176,0.051,0.051684,0.0521
0.059,0.0625,0.064667,0.066,0.0676,0.063833,0.065286,0.06675,0.064667,0.0661,0.067182,0.0655,0.066769,0.067786,0.068667,0.06725,0.066,0.064167,0.065053,0.0659
0.044,0.0465,0.048333,0.0495,0.0508,0.052,0.053,0.053875,0.054667,0.0554,0.056091,0.0565,0.057,0.057429,0.0578,0.058188,0.057412,0.057889,0.058,0.05745
0.043,0.0455,0.047,0.04875,0.0506,0.0515,0.048,0.04975,0.051,0.0523,0.050636,0.051833,0.052923,0.0515,0.0526,0.050312,0.051353,0.050222,0.051158,0.05185
0.057,0.06,0.062,0.06375,0.0654,0.066,0.066857,0.067625,0.068444,0.069,0.065727,0.066833,0.067615,0.067357,0.068067,0.06875,0.067059,0.067667,0.066947,0.0676
0.053,0.054,0.055667,0.05775,0.0586,0.0595,0.060857,0.06125,0.061556,0.0625,0.063182,0.063583,0.064154,0.064929,0.0646,0.064312,0.064,0.064444,0.064842,0.0645
0.065556,0.066667,0.07,0.070811,0.071915,0.072632,0.074242,0.075,0.075581,0.076042,0.076698,0.077241,0.077778,0.077574,0.078082,0.078462,0.078916,0.079886,0.080543,0.081192
0.06,0.063,0.065333,0.067,0.0684,0.068,0.069429,0.070375,0.071333,0.0721,0.072818,0.073583,0.073846,0.073571,0.0742,0.07475,0.074471,0.074944,0.073947,0.07355
0.056,0.0585,0.062414,0.063846,0.066042,0.067895,0.069242,0.0672,0.068452,0.066774,0.066176,0.067748,0.069083,0.068062,0.069058,0.067905,0.068544,0.069461,0.07017,0.070811
0.063,0.063,0.064,0.065,0.0668,0.067833,0.068429,0.069,0.069556,0.0701,0.070727,0.071083,0.071615,0.072143,0.072533,0.073,0.073412,0.073722,0.074105,0.07445
0.046,0.049,0.051,0.0525,0.0536,0.054667,0.055571,0.05625,0.057,0.0578,0.058455,0.05875,0.059308,0.060143,0.060867,0.061562,0.061706,0.061889,0.062474,0.06285
0.033,0.0355,0.037333,0.03775,0.0384,0.039,0.039571,0.040375,0.041111,0.0415,0.042,0.042583,0.043154,0.043571,0.044,0.043812,0.044059,0.043611,0.043684,0.0441
0.032,0.0365,0.039667,0.04175,0.0436,0.045333,0.046,0.046625,0.046778,0.0468,0.046727,0.046583,0.043615,0.043,0.040667,0.04,0.039471,0.039111,0.038368,0.038
0.033,0.037,0.031667,0.036,0.0394,0.041833,0.043286,0.04475,0.045889,0.0471,0.048,0.048833,0.049538,0.048571,0.048933,0.047562,0.046176,0.046389,0.045737,0.04525
0.046,0.0495,0.051333,0.05325,0.0548,0.055667,0.053571,0.055,0.056,0.0571,0.058091,0.059,0.059769,0.059929,0.060467,0.061187,0.061588,0.061889,0.060737,0.0613
0.064,0.0675,0.07,0.07175,0.0732,0.0745,0.075714,0.076625,0.077222,0.078,0.078636,0.079333,0.079538,0.08,0.080533,0.080938,0.081294,0.081611,0.081842,0.081
0.046,0.0485,0.051,0.053,0.0544,0.055667,0.056714,0.05775,0.058667,0.0593,0.060091,0.060583,0.061231,0.061643,0.0606,0.059563,0.058706,0.059444,0.058632,0.05795
0.04,0.0445,0.047333,0.049,0.0506,0.052,0.053143,0.054125,0.055,0.0557,0.056545,0.05725,0.057923,0.0585,0.057467,0.058063,0.058529,0.058778,0.059316,0.0598
0.053,0.056,0.058333,0.06025,0.0618,0.063,0.063857,0.0645,0.065444,0.0663,0.066909,0.066667,0.067462,0.068071,0.068533,0.068875,0.067941,0.067333,0.066474,0.067
0.056,0.0595,0.062,0.06375,0.0598,0.062,0.063714,0.065125,0.063,0.0645,0.062545,0.0625,0.062692,0.064143,0.065267,0.066,0.064941,0.064111,0.063053,0.0637
0.043,0.046,0.047667,0.05,0.052,0.053833,0.055,0.055875,0.056444,0.0552,0.053909,0.054667,0.055385,0.053643,0.052333,0.053062,0.053765,0.054333,0.054974,0.055327
0.047,0.0495,0.052667,0.05475,0.0562,0.0575,0.058429,0.05925,0.060111,0.061,0.061727,0.062083,0.062538,0.063286,0.0638,0.064062,0.063941,0.064111,0.064579,0.06485
0.063,0.0645,0.065333,0.06675,0.0678,0.0685,0.069143,0.069625,0.070111,0.0707,0.071273,0.071333,0.071846,0.072357,0.0712,0.07175,0.072118,0.071222,0.071737,0.0722
0.054,0.057,0.058,0.05925,0.0604,0.0615,0.062714,0.063625,0.064444,0.0652,0.065909,0.0665,0.067077,0.0675,0.067933,0.068375,0.068765,0.068,0.067937,0.067337
0.05,0.0535,0.056,0.058,0.0598,0.061167,0.062429,0.063375,0.064444,0.0624,0.063364,0.064,0.064615,0.063571,0.0614,0.061937,0.062412,0.062833,0.062105,0.06235
0.065,0.068,0.070667,0.0725,0.0742,0.075,0.076286,0.07725,0.078,0.0787,0.079455,0.08,0.080615,0.081286,0.0818,0.082,0.082235,0.082556,0.081368,0.0802
0.04,0.048421,0.047586,0.047949,0.048163,0.048983,0.050294,0.050385,0.050909,0.051531,0.052617,0.052821,0.053228,0.054118,0.054384,0.055613,0.055879,0.056229,0.056486,0.057165
0.092,0.085385,0.081304,0.079063,0.078571,0.078462,0.079032,0.080714,0.081392,0.082159,0.082474,0.083774,0.084348,0.08464,0.084741,0.084966,0.086144,0.087099,0.087093,0.087033
0.067778,0.069444,0.074615,0.075429,0.076364,0.076981,0.076032,0.076667,0.076914,0.077778,0.078485,0.079352,0.080172,0.079762,0.079706,0.079726,0.080844,0.081166,0.080877,0.081333
0.048,0.05,0.052333,0.05375,0.0548,0.056167,0.057286,0.05825,0.059,0.0606,0.061182,0.062333,0.063385,0.064286,0.065267,0.064562,0.065412,0.065667,0.066316,0.06705
0.053,0.0575,0.059333,0.0615,0.0622,0.063833,0.065286,0.06625,0.067222,0.0682,0.066455,0.06725,0.068,0.068857,0.069467,0.069813,0.070471,0.070833,0.069947,0.0704
0.059,0.062,0.064667,0.06625,0.0678,0.069,0.07,0.06875,0.069667,0.0708,0.071455,0.072167,0.072692,0.071357,0.071867,0.072625,0.071471,0.072,0.072579,0.07295
0.05,0.0535,0.054667,0.0555,0.0568,0.057833,0.058714,0.055,0.052111,0.0535,0.054909,0.05575,0.056538,0.057357,0.057933,0.058437,0.059059,0.0595,0.06,0.060452
0.049,0.0525,0.054333,0.0565,0.0574,0.059,0.060286,0.05875,0.060556,0.0615,0.062455,0.062917,0.063692,0.062929,0.063467,0.063875,0.064294,0.063778,0.064158,0.06465
0.042,0.0435,0.045,0.04775,0.0488,0.049667,0.050429,0.050625,0.048667,0.0496,0.050182,0.05075,0.048769,0.047643,0.0478,0.048312,0.047176,0.047333,0.046316,0.04565
0.033333,0.038333,0.041481,0.043889,0.045333,0.046667,0.048095,0.046438,0.047108,0.048152,0.049109,0.049636,0.05042,0.050937,0.051304,0.051361,0.051338,0.050482,0.050343,0.05038
0.043,0.0465,0.049333,0.05125,0.0526,0.054,0.055286,0.054,0.055333,0.0562,0.056909,0.057583,0.058462,0.058857,0.059267,0.059437,0.059529,0.059444,0.059737,0.058
0.029,0.032,0.033667,0.042564,0.042449,0.042542,0.047353,0.047051,0.046932,0.047041,0.04713,0.047288,0.0475,0.047681,0.047973,0.048165,0.048333,0.048539,0.04867,0.048889
0.059,0.0605,0.061333,0.06225,0.0626,0.063167,0.063571,0.06425,0.064889,0.0655,0.066,0.0665,0.067154,0.067571,0.067933,0.068312,0.068706,0.069056,0.069421,0.06965
0.043,0.0435,0.048333,0.0505,0.051,0.0525,0.052857,0.052125,0.050778,0.0509,0.050636,0.05075,0.05,0.047143,0.0468,0.046312,0.045765,0.045611,0.043947,0.04375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.027,0.0285,0.028333,0.0295,0.0306,0.031167,0.031884,0.032532,0.033146,0.033333,0.033761,0.034118,0.034453,0.034855,0.035135,0.035506,0.035774,0.03618,0.036223,0.036515
0.036667,0.053158,0.05931,0.062564,0.065306,0.063793,0.066029,0.067692,0.069205,0.070408,0.071389,0.072458,0.073281,0.074058,0.073311,0.074177,0.074881,0.075562,0.076064,0.076515
0.031,0.0365,0.040333,0.04275,0.0444,0.046,0.047143,0.048375,0.049444,0.0494,0.049364,0.049333,0.049077,0.046857,0.0464,0.045812,0.045588,0.044944,0.044263,0.04255
0.035,0.037,0.039,0.042,0.0442,0.046167,0.047571,0.048875,0.050562,0.051313,0.05211,0.052773,0.053178,0.053165,0.053154,0.053396,0.050473,0.05067,0.051383,0.050808
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.052,0.055,0.057333,0.05925,0.0572,0.058667,0.06,0.061125,0.059667,0.0608,0.061909,0.060917,0.060308,0.061,0.061867,0.062437,0.061706,0.062444,0.062158,0.0626
0.066,0.0685,0.070667,0.07225,0.073,0.073667,0.074857,0.075875,0.076556,0.0774,0.078273,0.078833,0.079385,0.079786,0.080267,0.07975,0.080235,0.080556,0.080947,0.0815
0.057778,0.055789,0.056552,0.057949,0.05898,0.06,0.060725,0.061519,0.062247,0.062828,0.063394,0.063866,0.064419,0.06482,0.065302,0.065786,0.066272,0.065419,0.064709,0.065126
0.054,0.0565,0.058,0.0595,0.0604,0.061333,0.062429,0.063375,0.064111,0.0649,0.065636,0.06625,0.066692,0.067214,0.067067,0.066375,0.066824,0.067278,0.067737,0.06765
0.061,0.064,0.066333,0.06825,0.0694,0.0705,0.071286,0.072125,0.073,0.0737,0.074273,0.074833,0.075462,0.075786,0.0764,0.076313,0.076824,0.075889,0.076316,0.07545
0.057,0.0605,0.063,0.065,0.0664,0.067667,0.068714,0.069625,0.070444,0.0712,0.071818,0.07225,0.071077,0.071786,0.072267,0.07125,0.071882,0.072389,0.072842,0.0722
0.051,0.054,0.056667,0.0585,0.0604,0.062,0.057714,0.054,0.055778,0.0553,0.054909,0.055833,0.056846,0.056286,0.0572,0.058125,0.058824,0.059167,0.059632,0.0601
0.07875,0.059412,0.061111,0.062432,0.063617,0.064561,0.065373,0.065974,0.066782,0.067604,0.070481,0.070789,0.07129,0.072256,0.072746,0.073158,0.072547,0.072924,0.073204,0.07356
0.054,0.057,0.059333,0.0605,0.062,0.063333,0.064429,0.06475,0.065667,0.0637,0.064545,0.0655,0.066154,0.066571,0.067333,0.067687,0.067176,0.066944,0.066737,0.06725
0.036,0.0385,0.043,0.04375,0.0458,0.042167,0.044143,0.046125,0.046778,0.0435,0.043545,0.044,0.044,0.042214,0.0424,0.041937,0.041471,0.041056,0.041,0.03935
0.042,0.0455,0.047333,0.04875,0.0504,0.051833,0.053,0.054,0.054778,0.0554,0.055818,0.056417,0.054538,0.055071,0.053867,0.054437,0.053059,0.053778,0.054526,0.0552
0.046,0.051,0.053667,0.056,0.057,0.058333,0.059,0.05775,0.058556,0.0577,0.058364,0.05925,0.059615,0.060286,0.0608,0.061375,0.061882,0.062,0.062579,0.0618
0.054,0.0585,0.06,0.06125,0.0626,0.063667,0.064714,0.0655,0.066222,0.067,0.067636,0.06625,0.066846,0.067429,0.068067,0.068625,0.069059,0.068167,0.068684,0.0685
0.031,0.035,0.037,0.0405,0.0426,0.0445,0.045857,0.04675,0.047111,0.0468,0.046818,0.046417,0.045462,0.045429,0.042867,0.042312,0.042235,0.040222,0.039684,0.0391
0.039,0.042,0.043667,0.04475,0.0462,0.047333,0.048429,0.049625,0.050444,0.0512,0.051818,0.0525,0.053231,0.052857,0.053467,0.054,0.054353,0.0535,0.054,0.05455
0.059,0.0625,0.064333,0.066,0.0674,0.0685,0.069571,0.0705,0.071444,0.0722,0.072909,0.0735,0.074077,0.074643,0.074867,0.07525,0.075706,0.074556,0.073842,0.07405
0.04,0.0435,0.046333,0.048,0.0498,0.051,0.052143,0.05325,0.054222,0.0549,0.055455,0.055833,0.056231,0.056714,0.057067,0.0575,0.057824,0.058222,0.058263,0.0581
0.059,0.0605,0.062667,0.06425,0.0654,0.0665,0.067,0.067875,0.068778,0.0695,0.070091,0.070583,0.071077,0.071571,0.072,0.070937,0.071235,0.071667,0.071579,0.0708
0.042,0.0455,0.048333,0.05025,0.052,0.0535,0.054571,0.0555,0.056111,0.0571,0.055,0.05575,0.056077,0.056786,0.057133,0.05725,0.055647,0.054389,0.054632,0.05485
0.052,0.0535,0.055667,0.05725,0.0586,0.0595,0.060286,0.06125,0.062,0.0627,0.063364,0.063917,0.064462,0.065,0.065467,0.065812,0.066235,0.0665,0.066842,0.06705
0.043,0.0485,0.051667,0.054,0.0544,0.055333,0.056286,0.057625,0.058778,0.0595,0.059909,0.06025,0.058231,0.057643,0.058267,0.058562,0.059,0.059222,0.059368,0.059
0.048,0.0515,0.054,0.05575,0.057,0.058167,0.059143,0.060125,0.060778,0.0615,0.062,0.062417,0.062923,0.0635,0.0634,0.064062,0.062235,0.062833,0.063316,0.06365
0.07,0.073158,0.076071,0.077368,0.07875,0.08,0.081029,0.081948,0.082674,0.083684,0.084381,0.085043,0.0856,0.086074,0.086667,0.087143,0.087378,0.087701,0.087377,0.087772
0.058,0.0605,0.06069,0.061795,0.061458,0.061897,0.0625,0.062949,0.063409,0.064124,0.064667,0.064957,0.0656,0.066148,0.066414,0.066968,0.067195,0.067529,0.067717,0.067668
0.049,0.053,0.055333,0.057,0.0586,0.0595,0.060857,0.062,0.062667,0.0624,0.062636,0.062667,0.063,0.063,0.062733,0.06275,0.062882,0.062611,0.062368,0.06205
0.1,0.10375,0.1012,0.10059,0.10093,0.10132,0.10238,0.10444,0.10593,0.10787,0.10745,0.10769,0.10744,0.10787,0.10779,0.10772,0.10712,0.10736,0.10843,0.10885
0.059,0.0605,0.063,0.06325,0.064,0.065167,0.065429,0.06625,0.067,0.0677,0.068273,0.069076,0.069612,0.069856,0.070135,0.07038,0.070719,0.07096,0.07123,0.071472
0.061,0.063,0.064,0.065,0.0662,0.067167,0.068,0.069,0.069667,0.0703,0.070727,0.07125,0.071846,0.071942,0.07255,0.073145,0.07355,0.073708,0.074149,0.074545
0.06,0.060526,0.062143,0.064211,0.065833,0.067241,0.068235,0.069231,0.070114,0.070918,0.071667,0.072288,0.071797,0.072464,0.073108,0.073671,0.074226,0.074663,0.075106,0.074747
0.037,0.0395,0.043,0.04475,0.0468,0.048167,0.049429,0.050125,0.051111,0.0518,0.052273,0.052583,0.052692,0.051286,0.051067,0.048312,0.048412,0.047222,0.046053,0.04485
