Time Img,No. Cell,Threshold Cell,No. Lys.,Area Lys.,Perimeter Lys.,Centroid Lys. X,Centroid Lys. Y,mCherry_Mean.,Venus_Mean
1,4,1451,4,1,0,364,209,667,0
1,4,1451,5,1,0,365,207,1025,0
1,4,1451,6,1,0,365,226,766,89
1,4,1451,7,1,0,370,202,632,331
1,4,1451,8,1,0,371,195,652,446
1,4,1451,9,4,6,372,207,680,154
1,4,1451,10,7,14,376,197,770,148
1,4,1451,11,1,0,376,194,671,0
1,4,1451,12,1,0,376,209,813,0
1,4,1451,13,1,0,377,203,806,17
1,4,1451,14,1,0,378,191,644,54
1,4,1451,15,20,31,381,207,929,213
1,4,1451,16,1,0,379,198,654,357
1,4,1451,17,1,0,380,191,994,0
1,4,1451,18,4,5,381,201,752,75
1,4,1451,19,1,0,385,203,1062,273
1,4,1451,20,1,0,387,207,696,0
1,4,1451,21,1,0,389,205,697,80
1,4,1451,22,1,0,390,170,655,162
1,4,1451,23,2,2,391,192,861,494
1,4,1451,24,1,0,391,200,827,397
1,4,1451,25,1,0,391,207,995,203
1,4,1451,26,1,0,391,209,673,0
1,4,1451,27,3,3,394,197,1023,0
1,4,1451,28,1,0,393,211,683,263
1,4,1451,29,2,2,396,200,744,477
2,1,1405,1,1,0,187,159,563,56
2,1,1405,2,1,0,190,157,708,394
2,1,1405,3,3,5,192,169,636,291
2,1,1405,4,1,0,192,160,735,0
2,1,1405,5,1,0,194,167,572,313
2,1,1405,6,1,0,195,165,604,140
2,1,1405,7,1,0,195,180,701,252
2,1,1405,8,3,3,196,161,723,154
2,1,1405,9,2,2,197,172,829,46
2,1,1405,10,1,0,198,168,604,410
2,1,1405,11,2,2,200,153,594,171
2,1,1405,12,1,0,200,161,564,225
2,1,1405,13,1,0,201,158,564,0
2,1,1405,14,2,3,202,188,590,81
2,1,1405,15,4,5,204,160,917,143
2,1,1405,16,1,0,203,167,1129,168
2,1,1405,17,1,0,203,207,672,531
2,1,1405,18,2,3,205,155,802,0
2,1,1405,19,2,2,205,165,857,348
2,1,1405,20,1,0,206,153,735,343
2,1,1405,21,5,8,207,163,926,118
2,1,1405,22,3,3,208,149,943,338
2,1,1405,23,9,11,210,156,741,278
2,1,1405,24,3,3,207,159,761,179
2,1,1405,25,2,2,208,167,658,194
2,1,1405,26,4,5,209,172,843,200
2,1,1405,27,2,2,209,138,661,92
2,1,1405,28,1,0,209,161,578,0
2,1,1405,29,1,0,211,152,671,31
2,1,1405,30,2,2,211,170,949,263
2,1,1405,31,1,0,211,226,636,168
2,1,1405,32,1,0,212,146,561,196
2,1,1405,33,1,0,212,149,582,90
2,1,1405,34,1,0,212,159,678,213
2,1,1405,35,7,16,214,163,763,376
2,1,1405,36,5,7,214,157,846,170
2,1,1405,37,1,0,213,168,651,183
2,1,1405,38,1,0,213,175,568,0
2,1,1405,39,1,0,215,150,580,0
2,1,1405,40,3,3,218,167,857,142
2,1,1405,41,2,3,220,163,698,281
2,1,1405,42,1,0,220,145,603,205
2,1,1405,43,1,0,221,166,1609,212
2,1,1405,44,1,0,222,128,628,423
2,1,1405,45,1,0,222,153,798,88
2,1,1405,46,1,0,222,205,595,0
2,1,1405,47,1,0,231,160,578,172
2,1,1405,48,1,0,233,183,875,347
2,2,1311,1,1,0,251,173,715,377
2,2,1311,2,1,0,254,174,754,168
2,2,1311,3,1,0,257,142,542,190
2,2,1311,4,1,0,258,151,589,242
2,2,1311,5,1,0,261,184,674,478
2,2,1311,6,1,0,262,128,655,190
2,2,1311,7,1,0,263,169,671,285
2,2,1311,8,1,0,270,128,573,46
2,2,1311,9,1,0,273,157,665,0
2,2,1311,10,1,0,274,153,533,237
2,2,1311,11,1,0,274,160,786,64
2,2,1311,12,1,0,275,130,594,0
2,2,1311,13,1,0,278,164,535,122
2,2,1311,14,2,2,279,169,585,408
2,2,1311,15,1,0,280,154,663,429
2,2,1311,16,1,0,280,163,529,543
2,2,1311,17,1,0,281,148,765,163
2,2,1311,18,1,0,281,170,555,202
2,2,1311,19,1,0,283,150,618,291
2,2,1311,20,1,0,283,166,896,156
2,2,1311,21,2,2,287,154,872,221
2,2,1311,22,1,0,286,158,768,569
2,2,1311,23,2,2,287,160,552,557
2,2,1311,24,1,0,286,162,524,160
2,2,1311,25,1,0,286,165,634,88
2,2,1311,26,2,2,288,183,841,220
2,2,1311,27,2,3,289,158,593,494
2,2,1311,28,1,0,288,170,638,354
2,2,1311,29,1,0,289,146,524,0
2,2,1311,30,2,3,290,162,613,216
2,2,1311,31,1,0,289,193,782,432
2,2,1311,32,1,0,290,148,537,74
2,2,1311,33,1,0,290,159,573,263
2,2,1311,34,1,0,290,166,535,179
2,2,1311,35,1,0,290,172,659,332
2,2,1311,36,1,0,290,179,535,132
2,2,1311,37,1,0,291,153,530,43
2,2,1311,38,1,0,292,184,803,359
2,2,1311,39,1,0,293,188,530,251
2,2,1311,40,2,3,295,159,600,340
2,2,1311,41,2,3,295,162,650,391
2,2,1311,42,1,0,294,174,700,492
2,2,1311,43,1,0,297,177,672,135
2,3,1267,1,1,0,323,163,502,483
2,3,1267,2,1,0,324,173,605,645
2,3,1267,3,1,0,329,173,706,350
2,3,1267,4,1,0,329,189,607,272
2,3,1267,5,1,0,329,192,725,822
2,3,1267,6,1,0,330,168,518,407
2,3,1267,7,1,0,331,162,681,0
2,3,1267,8,2,2,331,197,704,475
2,3,1267,9,1,0,333,168,606,255
2,3,1267,10,1,0,333,171,534,642
2,3,1267,11,2,2,334,174,641,0
2,3,1267,12,1,0,334,201,632,546
2,3,1267,13,1,0,337,208,664,54
2,3,1267,14,1,0,340,201,520,233
2,3,1267,15,1,0,341,179,641,135
2,3,1267,16,1,0,342,152,509,221
2,3,1267,17,1,0,342,171,594,0
2,3,1267,18,1,0,342,173,655,0
2,3,1267,19,3,3,343,178,616,419
2,3,1267,20,1,0,345,182,579,0
2,3,1267,21,7,9,348,173,655,268
2,3,1267,22,2,2,346,176,638,37
2,3,1267,23,1,0,346,178,517,0
2,3,1267,24,1,0,348,177,620,266
2,3,1267,25,1,0,349,180,819,293
2,3,1267,26,1,0,349,202,520,285
2,3,1267,27,1,0,351,156,721,39
2,3,1267,28,1,0,351,174,678,384
2,3,1267,29,6,7,354,175,651,298
2,3,1267,30,2,2,353,180,560,202
2,3,1267,31,1,0,354,126,577,155
2,3,1267,32,3,3,355,184,963,0
2,3,1267,33,1,0,355,177,656,0
2,3,1267,34,1,0,356,135,508,340
2,3,1267,35,1,0,361,134,535,39
2,3,1267,36,1,0,361,183,608,177
2,3,1267,37,1,0,362,179,741,248
2,3,1267,38,1,0,370,142,582,246
2,4,1413,1,2,3,364,211,728,0
2,4,1413,2,1,0,363,214,675,0
2,4,1413,3,1,0,364,208,632,0
2,4,1413,4,1,0,370,199,620,40
2,4,1413,5,1,0,370,202,679,122
2,4,1413,6,3,3,372,206,735,332
2,4,1413,7,1,0,372,215,608,370
2,4,1413,8,1,0,372,223,682,254
2,4,1413,9,1,0,373,210,620,0
2,4,1413,10,1,0,375,197,643,263
2,4,1413,11,3,4,376,199,749,296
2,4,1413,12,2,2,376,195,763,0
2,4,1413,13,2,2,377,206,807,0
2,4,1413,14,4,6,378,203,711,137
2,4,1413,15,1,0,377,211,917,375
2,4,1413,16,1,0,378,197,804,423
2,4,1413,17,18,25,381,207,821,238
2,4,1413,18,1,0,380,248,744,101
2,4,1413,19,3,3,382,201,964,6
2,4,1413,20,1,0,383,198,692,348
2,4,1413,21,2,3,385,200,645,0
2,4,1413,22,1,0,384,209,788,301
2,4,1413,23,1,0,385,202,643,0
2,4,1413,24,1,0,385,207,598,30
2,4,1413,25,1,0,387,193,677,0
2,4,1413,26,1,0,387,202,637,171
2,4,1413,27,1,0,387,207,613,176
2,4,1413,28,1,0,388,204,628,0
2,4,1413,29,2,2,389,210,722,0
2,4,1413,30,1,0,390,192,1048,389
2,4,1413,31,1,0,391,211,866,197
2,4,1413,32,1,0,392,209,968,338
2,4,1413,33,4,5,394,198,721,127
3,1,1394,1,1,0,184,156,635,201
3,1,1394,2,1,0,186,162,573,5
3,1,1394,3,1,0,187,157,584,438
3,1,1394,4,1,0,191,170,654,360
3,1,1394,5,1,0,195,165,860,391
3,1,1394,6,2,2,196,161,689,288
3,1,1394,7,4,5,197,168,656,300
3,1,1394,8,2,3,198,153,561,0
3,1,1394,9,3,4,197,172,792,102
3,1,1394,10,1,0,198,206,565,0
3,1,1394,11,1,0,200,161,654,0
3,1,1394,12,1,0,200,201,581,263
3,1,1394,13,3,3,203,150,677,69
3,1,1394,14,1,0,202,161,927,322
3,1,1394,15,1,0,202,180,691,126
3,1,1394,16,2,2,204,165,737,267
3,1,1394,17,6,7,205,154,739,208
3,1,1394,18,1,0,205,160,578,0
3,1,1394,19,12,16,207,162,839,161
3,1,1394,20,1,0,206,166,863,0
3,1,1394,21,1,0,206,180,638,369
3,1,1394,22,2,2,207,150,839,337
3,1,1394,23,9,14,209,155,780,269
3,1,1394,24,1,0,208,169,601,141
3,1,1394,25,1,0,209,160,811,298
3,1,1394,26,10,14,211,170,676,352
3,1,1394,27,10,20,214,158,873,122
3,1,1394,28,1,0,212,164,557,158
3,1,1394,29,1,0,213,162,909,241
3,1,1394,30,1,0,214,165,1115,0
3,1,1394,31,2,2,216,149,584,0
3,1,1394,32,3,5,218,166,749,0
3,1,1394,33,2,3,220,164,659,88
3,1,1394,34,1,0,221,166,815,189
3,1,1394,35,1,0,225,148,562,58
3,1,1394,36,1,0,225,178,597,402
3,1,1394,37,1,0,225,200,575,172
3,1,1394,38,1,0,229,184,602,291
3,2,1329,1,1,0,251,146,553,14
3,2,1329,2,1,0,251,168,662,331
3,2,1329,3,1,0,254,164,596,145
3,2,1329,4,1,0,257,143,608,331
3,2,1329,5,1,0,258,182,574,303
3,2,1329,6,1,0,263,129,574,183
3,2,1329,7,1,0,273,135,713,28
3,2,1329,8,1,0,274,153,700,102
3,2,1329,9,1,0,276,144,575,281
3,2,1329,10,1,0,277,163,588,367
3,2,1329,11,1,0,277,168,658,605
3,2,1329,12,1,0,279,169,733,75
3,2,1329,13,2,2,281,154,696,381
3,2,1329,14,1,0,282,148,568,31
3,2,1329,15,1,0,283,170,650,142
3,2,1329,16,1,0,284,161,640,288
3,2,1329,17,11,18,288,158,679,291
3,2,1329,18,1,0,286,162,563,249
3,2,1329,19,2,2,287,153,700,333
3,2,1329,20,1,0,288,167,558,7
3,2,1329,21,4,5,289,170,658,194
3,2,1329,22,2,2,289,163,684,169
3,2,1329,23,1,0,290,150,607,217
3,2,1329,24,1,0,290,166,843,0
3,2,1329,25,2,2,292,155,654,240
3,2,1329,26,1,0,292,178,614,14
3,2,1329,27,2,2,293,165,684,326
3,2,1329,28,1,0,293,176,547,399
3,2,1329,29,1,0,293,190,623,316
3,2,1329,30,2,3,296,178,630,372
3,2,1329,31,1,0,296,158,607,230
3,2,1329,32,1,0,296,173,598,217
3,3,1268,1,1,0,323,193,527,167
3,3,1268,2,1,0,324,174,739,123
3,3,1268,3,1,0,326,184,596,347
3,3,1268,4,1,0,326,196,556,266
3,3,1268,5,1,0,328,190,518,320
3,3,1268,6,1,0,328,192,1010,291
3,3,1268,7,1,0,329,198,588,50
3,3,1268,8,1,0,330,143,553,534
3,3,1268,9,1,0,331,141,563,216
3,3,1268,10,2,2,332,183,698,110
3,3,1268,11,1,0,333,139,544,791
3,3,1268,12,1,0,333,179,539,0
3,3,1268,13,1,0,336,203,503,532
3,3,1268,14,1,0,338,171,576,4
3,3,1268,15,1,0,339,178,502,340
3,3,1268,16,1,0,342,172,742,173
3,3,1268,17,3,4,343,181,558,0
3,3,1268,18,1,0,342,185,705,0
3,3,1268,19,1,0,343,157,530,0
3,3,1268,20,1,0,343,174,607,128
3,3,1268,21,1,0,344,177,607,198
3,3,1268,22,1,0,344,208,521,231
3,3,1268,23,3,5,346,172,829,232
3,3,1268,24,1,0,346,135,528,65
3,3,1268,25,1,0,346,176,846,0
3,3,1268,26,4,5,350,174,672,0
3,3,1268,27,1,0,349,180,925,92
3,3,1268,28,1,0,350,172,637,9
3,3,1268,29,1,0,351,195,542,468
3,3,1268,30,4,5,354,175,789,25
3,3,1268,31,1,0,353,180,666,27
3,3,1268,32,3,3,355,184,878,0
3,3,1268,33,1,0,357,197,502,0
3,3,1268,34,1,0,358,174,503,307
3,3,1268,35,1,0,359,130,566,362
3,3,1268,36,1,0,360,166,513,140
3,3,1268,37,1,0,361,174,756,227
3,3,1268,38,1,0,363,171,643,0
3,3,1268,39,1,0,364,122,516,233
3,3,1268,40,1,0,364,175,606,216
3,3,1268,41,2,2,368,166,582,38
3,3,1268,42,2,2,369,156,597,70
3,4,1486,1,3,5,362,215,797,0
3,4,1486,2,2,2,361,224,772,72
3,4,1486,3,1,0,370,193,945,0
3,4,1486,4,1,0,371,206,990,0
3,4,1486,5,1,0,371,215,783,301
3,4,1486,6,1,0,373,207,777,225
3,4,1486,7,1,0,373,210,702,0
3,4,1486,8,1,0,374,197,705,140
3,4,1486,9,1,0,375,195,673,97
3,4,1486,10,1,0,376,197,716,0
3,4,1486,11,3,4,377,199,901,488
3,4,1486,12,2,3,377,211,803,0
3,4,1486,13,5,7,378,202,866,53
3,4,1486,14,2,2,379,205,736,55
3,4,1486,15,3,3,378,209,808,63
3,4,1486,16,1,0,378,227,790,136
3,4,1486,17,1,0,380,191,703,449
3,4,1486,18,19,30,383,206,814,102
3,4,1486,19,1,0,381,198,734,143
3,4,1486,20,3,3,382,201,874,0
3,4,1486,21,1,0,388,203,676,422
3,4,1486,22,1,0,389,194,682,162
3,4,1486,23,1,0,389,205,937,522
3,4,1486,24,1,0,390,192,991,351
3,4,1486,25,3,5,391,208,822,421
3,4,1486,26,1,0,391,211,718,0
3,4,1486,27,1,0,393,211,774,90
3,4,1486,28,2,3,395,199,1057,280
3,4,1486,29,1,0,396,218,725,0
4,1,1372,1,1,0,183,155,568,198
4,1,1372,2,1,0,186,157,635,279
4,1,1372,3,1,0,187,160,555,321
4,1,1372,4,1,0,189,154,570,480
4,1,1372,5,1,0,190,165,587,0
4,1,1372,6,1,0,190,167,604,350
4,1,1372,7,1,0,190,181,653,0
4,1,1372,8,1,0,192,159,711,282
4,1,1372,9,1,0,192,169,566,323
4,1,1372,10,1,0,195,165,896,0
4,1,1372,11,1,0,195,204,571,220
4,1,1372,12,3,3,196,161,584,175
4,1,1372,13,1,0,196,167,539,55
4,1,1372,14,1,0,196,169,941,181
4,1,1372,15,1,0,197,146,668,239
4,1,1372,16,1,0,197,150,819,4
4,1,1372,17,3,6,198,153,677,245
4,1,1372,18,1,0,197,171,846,0
4,1,1372,19,1,0,197,173,669,65
4,1,1372,20,2,2,199,167,774,140
4,1,1372,21,1,0,200,180,700,541
4,1,1372,22,1,0,202,162,1050,380
4,1,1372,23,8,7,205,155,760,250
4,1,1372,24,2,2,204,160,713,0
4,1,1372,25,1,0,205,210,590,106
4,1,1372,26,3,3,207,150,844,297
4,1,1372,27,6,10,207,163,687,181
4,1,1372,28,5,6,207,168,645,285
4,1,1372,29,1,0,207,145,548,649
4,1,1372,30,7,13,208,158,696,103
4,1,1372,31,2,2,209,154,731,424
4,1,1372,32,1,0,210,158,587,149
4,1,1372,33,1,0,210,166,906,0
4,1,1372,34,2,2,212,169,1217,661
4,1,1372,35,1,0,212,149,560,94
4,1,1372,36,10,17,214,159,816,70
4,1,1372,37,5,8,213,162,725,115
4,1,1372,38,1,0,214,165,954,63
4,1,1372,39,1,0,216,166,631,383
4,1,1372,40,2,2,220,164,679,47
4,1,1372,41,2,2,221,166,773,105
4,1,1372,42,1,0,221,156,768,286
4,1,1372,43,1,0,224,130,637,152
4,1,1372,44,1,0,225,185,681,312
4,1,1372,45,1,0,227,152,625,95
4,1,1372,46,1,0,231,160,601,0
4,1,1372,47,1,0,234,138,549,0
4,1,1372,48,1,0,237,173,558,104
4,2,1303,1,1,0,249,142,526,547
4,2,1303,2,1,0,257,147,586,599
4,2,1303,3,2,2,257,182,563,25
4,2,1303,4,1,0,263,129,660,128
4,2,1303,5,1,0,263,170,536,189
4,2,1303,6,1,0,263,183,649,639
4,2,1303,7,1,0,267,156,543,351
4,2,1303,8,1,0,268,170,664,0
4,2,1303,9,1,0,269,129,581,741
4,2,1303,10,1,0,270,184,546,0
4,2,1303,11,1,0,275,150,649,0
4,2,1303,12,1,0,277,163,795,280
4,2,1303,13,1,0,277,181,691,383
4,2,1303,14,2,3,280,155,682,355
4,2,1303,15,1,0,279,157,545,0
4,2,1303,16,1,0,280,164,777,79
4,2,1303,17,1,0,280,170,713,0
4,2,1303,18,1,0,280,178,637,553
4,2,1303,19,1,0,282,148,1008,0
4,2,1303,20,7,12,287,154,664,217
4,2,1303,21,1,0,286,165,561,266
4,2,1303,22,1,0,287,137,543,0
4,2,1303,23,7,10,288,159,750,284
4,2,1303,24,2,3,289,171,589,195
4,2,1303,25,1,0,289,163,761,117
4,2,1303,26,2,2,291,150,668,39
4,2,1303,27,1,0,290,167,838,227
4,2,1303,28,1,0,291,159,614,533
4,2,1303,29,1,0,292,169,581,274
4,2,1303,30,1,0,293,160,572,103
4,2,1303,31,1,0,293,166,552,561
4,2,1303,32,1,0,293,181,660,206
4,2,1303,33,1,0,295,155,729,0
4,2,1303,34,1,0,295,186,522,0
4,2,1303,35,1,0,296,148,611,298
4,3,1282,1,1,0,321,167,573,252
4,3,1282,2,1,0,322,177,526,302
4,3,1282,3,1,0,326,182,515,230
4,3,1282,4,1,0,327,166,520,445
4,3,1282,5,2,2,328,193,553,277
4,3,1282,6,1,0,329,165,639,229
4,3,1282,7,1,0,331,176,870,466
4,3,1282,8,1,0,333,174,635,24
4,3,1282,9,1,0,336,211,588,0
4,3,1282,10,1,0,340,167,653,0
4,3,1282,11,1,0,340,178,623,665
4,3,1282,12,1,0,341,181,637,0
4,3,1282,13,1,0,342,172,800,148
4,3,1282,14,1,0,342,189,756,373
4,3,1282,15,3,6,344,179,591,293
4,3,1282,16,3,5,344,182,635,64
4,3,1282,17,2,2,346,172,640,91
4,3,1282,18,1,0,345,186,554,0
4,3,1282,19,1,0,345,194,561,107
4,3,1282,20,1,0,346,177,695,451
4,3,1282,21,1,0,347,138,660,160
4,3,1282,22,4,7,350,174,573,155
4,3,1282,23,1,0,348,177,704,112
4,3,1282,24,1,0,348,208,551,135
4,3,1282,25,2,2,349,181,655,69
4,3,1282,26,1,0,352,126,670,420
4,3,1282,27,2,2,353,180,758,0
4,3,1282,28,3,3,353,175,767,223
4,3,1282,29,3,3,354,184,818,0
4,3,1282,30,1,0,355,178,696,344
4,3,1282,31,1,0,356,173,697,112
4,3,1282,32,1,0,356,210,594,0
4,3,1282,33,2,3,359,164,569,25
4,3,1282,34,3,3,360,174,737,386
4,3,1282,35,1,0,361,125,524,121
4,3,1282,36,1,0,361,178,513,306
4,3,1282,37,1,0,361,188,518,251
4,3,1282,38,1,0,362,129,590,463
4,3,1282,39,1,0,362,181,692,273
4,4,1413,1,2,3,363,215,1096,25
4,4,1413,2,1,0,364,234,699,61
4,4,1413,3,1,0,366,218,642,0
4,4,1413,4,1,0,369,223,625,0
4,4,1413,5,1,0,369,261,603,243
4,4,1413,6,2,2,371,206,1023,60
4,4,1413,7,1,0,372,198,760,94
4,4,1413,8,1,0,372,204,836,296
4,4,1413,9,2,3,374,207,620,13
4,4,1413,10,3,6,376,196,777,146
4,4,1413,11,1,0,376,206,757,0
4,4,1413,12,2,2,377,200,1055,418
4,4,1413,13,1,0,377,202,1005,0
4,4,1413,14,13,19,380,209,842,137
4,4,1413,15,1,0,378,189,675,357
4,4,1413,16,9,14,381,205,765,211
4,4,1413,17,1,0,380,191,814,99
4,4,1413,18,3,5,382,201,960,0
4,4,1413,19,4,7,385,208,767,12
4,4,1413,20,1,0,385,200,893,100
4,4,1413,21,1,0,385,203,1026,0
4,4,1413,22,2,2,387,198,753,599
4,4,1413,23,1,0,386,205,623,177
4,4,1413,24,1,0,387,196,747,0
4,4,1413,25,2,2,387,203,643,357
4,4,1413,26,1,0,389,205,889,367
4,4,1413,27,1,0,390,211,923,87
4,4,1413,28,2,2,392,208,760,320
4,4,1413,29,1,0,393,205,639,209
4,4,1413,30,2,2,395,199,1125,312
5,1,1382,1,1,0,190,179,603,63
5,1,1382,2,2,2,190,214,579,126
5,1,1382,3,2,3,192,171,834,79
5,1,1382,4,1,0,192,159,558,340
5,1,1382,5,1,0,194,155,669,155
5,1,1382,6,5,7,196,152,713,101
5,1,1382,7,2,2,197,161,602,190
5,1,1382,8,1,0,197,168,649,293
5,1,1382,9,2,2,197,172,668,154
5,1,1382,10,1,0,199,161,744,265
5,1,1382,11,1,0,199,204,601,196
5,1,1382,12,1,0,200,157,677,0
5,1,1382,13,2,2,202,150,657,274
5,1,1382,14,1,0,201,172,545,0
5,1,1382,15,7,12,204,161,733,0
5,1,1382,16,1,0,202,162,548,0
5,1,1382,17,1,0,202,216,649,571
5,1,1382,18,5,6,205,155,805,322
5,1,1382,19,7,8,207,166,774,313
5,1,1382,20,1,0,205,168,590,0
5,1,1382,21,4,5,207,150,940,221
5,1,1382,22,3,4,207,159,839,31
5,1,1382,23,7,11,209,154,742,250
5,1,1382,24,1,0,209,211,547,194
5,1,1382,25,1,0,209,219,846,229
5,1,1382,26,14,25,213,161,751,232
5,1,1382,27,4,5,212,169,1007,614
5,1,1382,28,1,0,213,140,672,127
5,1,1382,29,1,0,213,144,564,343
5,1,1382,30,2,2,214,157,649,23
5,1,1382,31,1,0,213,167,572,343
5,1,1382,32,1,0,216,158,824,399
5,1,1382,33,1,0,216,167,667,138
5,1,1382,34,3,4,219,164,643,31
5,1,1382,35,1,0,222,130,545,78
5,1,1382,36,1,0,223,193,549,778
5,1,1382,37,1,0,224,129,547,357
5,1,1382,38,1,0,225,168,606,150
5,1,1382,39,1,0,226,204,554,184
5,1,1382,40,1,0,231,196,758,231
5,1,1382,41,1,0,233,183,570,154
5,1,1382,42,1,0,239,159,597,289
5,2,1345,1,2,3,261,185,614,280
5,2,1345,2,1,0,263,198,736,314
5,2,1345,3,1,0,266,176,611,0
5,2,1345,4,1,0,273,135,561,0
5,2,1345,5,1,0,277,163,696,323
5,2,1345,6,1,0,277,179,588,99
5,2,1345,7,1,0,278,168,683,575
