Time Img,No. Cell,Threshold Cell,No. Lys.,Area Lys.,Perimeter Lys.,Centroid Lys. X,Centroid Lys. Y,mCherry_Mean.,Venus_Mean
1,2,2111,42,1,0,302,470,709,241
1,2,2111,43,1,0,303,443,796,400
1,3,2260,1,1,0,234,399,732,503
1,3,2260,2,1,0,234,407,682,585
1,3,2260,3,1,0,239,398,886,482
1,3,2260,4,1,0,239,407,707,482
1,3,2260,5,2,2,242,408,846,821
1,3,2260,6,1,0,246,409,770,426
1,3,2260,7,3,5,247,420,839,577
1,3,2260,8,1,0,247,374,691,578
1,3,2260,9,1,0,251,371,747,400
1,3,2260,10,1,0,255,367,785,369
1,3,2260,11,1,0,255,370,724,57
1,3,2260,12,1,0,256,423,844,78
1,3,2260,13,1,0,257,419,758,140
1,3,2260,14,1,0,259,369,847,95
1,3,2260,15,1,0,264,416,717,226
1,3,2260,16,1,0,266,360,696,256
1,3,2260,17,1,0,276,414,684,333
1,3,2260,18,1,0,277,409,846,305
1,3,2260,19,1,0,279,401,842,0
1,3,2260,20,1,0,279,404,891,0
1,3,2260,21,2,2,281,370,841,120
1,3,2260,22,5,9,282,372,1012,183
1,3,2260,23,7,11,285,375,1030,96
1,3,2260,24,1,0,285,393,767,47
1,3,2260,25,3,5,286,400,811,314
1,3,2260,26,2,3,287,390,754,20
1,3,2260,27,3,5,287,395,887,258
1,3,2260,28,1,0,287,382,712,731
1,3,2260,29,1,0,288,377,763,0
1,3,2260,30,1,0,289,381,1279,16
1,3,2260,31,1,0,289,385,705,555
1,3,2260,32,1,0,289,405,713,163
1,3,2260,33,3,3,291,389,848,244
1,3,2260,34,1,0,291,404,800,333
1,3,2260,35,1,0,293,374,753,71
1,3,2260,36,3,5,294,387,851,443
1,3,2260,37,1,0,295,395,778,410
1,3,2260,38,1,0,297,399,707,73
1,3,2260,39,1,0,299,380,681,64
1,3,2260,40,1,0,302,380,880,303
1,3,2260,41,1,0,302,385,730,574
1,3,2260,42,1,0,302,387,701,473
1,3,2260,43,1,0,304,387,1250,49
1,4,1976,1,1,0,254,303,745,413
1,4,1976,2,1,0,263,299,603,359
1,4,1976,3,1,0,264,292,665,143
1,4,1976,4,3,6,268,285,684,482
1,4,1976,5,1,0,275,291,644,336
1,4,1976,6,1,0,276,276,645,154
1,4,1976,7,1,0,276,288,599,490
1,4,1976,8,1,0,277,286,860,228
1,4,1976,9,1,0,279,269,664,237
1,4,1976,10,1,0,279,289,680,773
1,4,1976,11,1,0,279,299,606,42
1,4,1976,12,1,0,280,281,596,462
1,4,1976,13,1,0,280,285,653,404
1,4,1976,14,2,3,282,288,649,489
1,4,1976,15,1,0,282,272,641,9
1,4,1976,16,1,0,282,274,1008,228
1,4,1976,17,2,3,283,281,928,521
1,4,1976,18,1,0,282,294,820,730
1,4,1976,19,3,5,284,284,663,559
1,4,1976,20,1,0,284,299,903,284
1,4,1976,21,1,0,285,271,650,254
1,4,1976,22,1,0,285,279,652,562
1,4,1976,23,1,0,285,286,588,482
1,4,1976,24,2,2,287,281,750,635
1,4,1976,25,3,3,287,279,649,375
1,4,1976,26,4,5,288,284,645,579
1,4,1976,27,1,0,287,289,641,783
1,4,1976,28,3,5,290,287,768,399
1,4,1976,29,2,2,290,282,686,552
1,4,1976,30,1,0,292,274,667,285
1,4,1976,31,1,0,292,284,619,773
1,4,1976,32,1,0,292,286,649,850
1,4,1976,33,1,0,292,294,945,85
1,4,1976,34,1,0,294,264,628,78
1,4,1976,35,1,0,294,267,595,0
1,4,1976,36,1,0,295,292,665,233
1,4,1976,37,2,2,295,295,694,51
1,4,1976,38,1,0,296,266,708,0
1,4,1976,39,1,0,299,299,961,0
