0,7.6,0,1.1725,1.4089,0.06175,0.013603,0.62934
0,7.6,0,1.7082,1.8731,0.11256,0.046228,0
0,7.6,0,3.5483,0.28089,0.026867,0.10246,0
0,7.6,0,1.8437,1.6306,0.0072298,0.072805,0
0,7.6,0,8.5395,5.0657,0.021796,0.028563,0
0,7.6,0,1.3696,1.438,0.0058146,0.049459,0
0,7.6,0,1.5675,1.7544,0.05394,0.070231,0
0,7.6,0,1.2897,2.0471,0.043989,0.053079,0.77457
0,7.6,0,2.521,2.9583,0.01032,0.19609,0.26086
0,7.6,0,1.6102,1.7926,0.0069961,0.12991,0
0,7.6,0,1.995,2.6225,0.10534,0.050683,0
0,7.6,0,1.4702,1.8498,0.0057877,0.094226,0
0,7.6,0,1.4608,1.4504,0.063222,0.036066,0
0,7.6,0,18.306,13.847,0.063456,0.21183,89.805
0,7.6,0,1.792,1.7266,0.054064,0.0081206,0
0,7.6,0,5.416,2.3505,0.058095,0.10199,0
0,7.6,0,1.1383,1.5095,0.11569,0.0030915,0.61247
0,7.6,0,1.3269,2.2705,0.064608,0.03371,0
0,7.6,0,2.071,2.2942,0.085946,0.12707,0.20022
0,7.6,0,1.2669,1.5331,0.00032554,0.037248,0.61904
0,7.6,0,2.2457,3.5005,0.032203,0.045833,0.16374
0,7.6,0,0.93142,1.3874,0.095189,0.023736,0.36956
0,7.6,0,2.2775,2.3187,0.17285,0.15179,0
0,7.6,0,14.134,9.7749,0.011542,0.0059003,89.319
0,7.6,0,11.936,7.5177,0.15272,0.049749,0
0,7.6,0,1.3418,1.945,0.012535,0.10112,0
0,7.6,0,2.2942,2.8025,0.0074816,0.00065073,0.48469
0,7.6,0,2.7623,2.4351,0.029239,0.050367,0.81137
0,7.6,0,2.7155,2.172,0.10351,0.037996,0
0,7.6,0,1.2845,1.7614,0.028886,0.015306,0
0,7.6,0,1.7464,1.3124,0.057379,0.062358,0
0,7.6,0,16.276,12.812,0.0034903,0.18565,88.377
0,7.6,0,0.92706,1.0347,0.00033971,0.015924,0.057773
0,7.6,0,0.85167,2.3164,0.084766,0.086228,0.77879
0,7.6,0,14.509,11.7,0.082558,0.07234,89.776
0,7.6,0,2.0201,2.4708,0.02817,0.018321,1.1134
0,7.6,0,1.0928,1.2047,0.053494,0.034245,0.24929
0,7.6,0,1.5379,1.5165,0.039514,0.0027881,0.57069
0,7.6,0,1.0268,1.3795,0.19288,0.0031649,0.67518
0,7.6,0,5.1294,2.4743,0.053477,0.05571,0
0,7.6,0,2.3926,2.6107,0.037899,0.11036,0.33771
0,7.6,0,2.2432,2.6708,0.037748,0.066878,0.27077
0,7.6,0,7.6312,4.7832,0.053195,0.0078625,0
0,7.6,0,1.9072,2.837,0.014854,0.047409,0.93155
0.0015,4,0,12.62,8.8311,0.08342,0.15007,88.395
0.0015,4,0,1.4947,1.5438,0.19534,0.085585,0.75799
0.0015,4,0,1.5308,2.4964,0.0084926,0.032574,0.31786
0.0015,4,0,1.4421,1.2701,0.00997,0.004702,0.046139
0.0015,4,0,1.8481,3.3973,0.21052,0.06943,0.54358
0.0015,4,0,14.242,11.104,0.10338,0.12892,89.808
0.0015,4,0,0.64705,2.9045,0.14009,0.32802,0.027618
0.0015,4,0,1.836,1.6387,0.13763,0.0043712,0
0.0015,4,0,1.4022,1.3766,0.065835,0.11533,0.43299
0.0015,4,0,4.8152,0.94864,0.21165,0.10322,0
0.0015,4,0,1.7493,1.8137,0.04163,0.065046,0.64992
0.0015,4,0,1.7445,2.4131,0.056481,0.023468,0.48715
0.0015,4,0,1.8203,3.0208,0.056218,0.019528,1.0521
0.0015,4,0,1.7002,1.3999,0.01271,0.018046,0
0.0015,4,0,6.6852,3.4376,0.023143,0.023274,0
0.0015,4,0,1.2675,1.6078,0.012003,0.034757,0.30767
0.0015,4,0,1.7974,2.9291,0.22005,0.065219,0.45441
0.0015,4,0,1.3857,2.2109,0.035912,0.058788,0
0.0015,4,0,1.7901,1.5135,0.082948,0.049816,0
0.0015,4,0,1.8343,1.8088,0.057492,0.021536,0.42079
0.0015,4,0,1.1886,2.2085,0.0060537,0.13103,0.1112
0.0015,4,0,2.3284,2.0465,0.021887,0.16492,0
0.0015,4,0,1.8928,1.51,0.036262,0.055674,0.45906
0.0015,4,0,1.3187,1.1131,0.069628,0.046804,0.36011
0.0015,4,0,16.27,11.514,0.11077,0.017949,88.879
0.0015,4,0,1.3772,1.7003,0.064308,0.020784,0.28645
0.0015,4,0,1.3092,2.2546,0.012573,0.08126,0.19964
0.0015,4,0,5.7833,2.2217,0.0015108,0.019107,0
0.0015,4,0,1.9645,2.0178,0.10314,0.010293,0
0.0015,4,0,1.3101,1.8192,0.12517,0.089302,0.3678
0.0015,4,0,1.0534,1.6982,0.07002,0.010502,0.030066
0.0015,4,0,1.9531,3.4041,0.15894,0.24738,0.73242
0.0015,4,0,1.4333,2.6558,0.17343,0.21832,0.23755
0.0015,4,0,1.0122,1.6783,0.013854,0.012582,0.67126
0.0015,4,0,1.4433,1.7552,0.036396,0.090972,0.3083
0.0015,4,0,2.2038,2.4773,0.094013,0.14274,0.090711
0.0015,4,0,1.6261,2.0321,0.003885,0.032633,0
0.0015,4,0,1.4543,1.3784,0.0083341,0.0079265,0.18805
0.0015,4,0,2.9662,3.0361,0.0079768,0.24646,0.25767
0.0015,4,0,0.42364,1.4204,0.16834,0.0046814,0.1964
0.0015,4,0,1.3554,1.582,0.055026,0.091161,0
0.0015,4,0,5.7807,2.3637,0.11332,0.0066896,0
0.0015,4,0,1.8286,2.0409,0.012627,0.2721,0
0.0015,4,0,4.3399,1.3505,0.055919,0.12108,0
0.0015,4,0,0.87254,2.3691,0.035347,0.23216,0.13863
0.0015,4,0,0.78869,1.3283,0.11519,0.031923,0.24897
0.0015,4,0,1.212,1.8329,0.036557,0.084143,0.5309
0.0015,4,0,1.0178,1.0044,0.021751,0.022975,0.089057
0.0015,4,0,1.1415,1.5542,0.0046654,0.034728,0.11509
0.0015,4,0,0.96899,1.8412,0.00010328,0.13533,0.17686
0.0015,4,0,1.4188,1.9689,0.058174,0.047852,0.82771
0.0015,4,0,1.8402,2.2439,0.15482,0.033375,0
0.0015,4,0,1.4785,2.903,0.15512,0.26271,0.39606
0.0015,4,0,1.8533,2.1698,0.10556,0.081747,0.36511
0.0015,4,0,0.79845,0.90169,0.1231,0.042009,0.036545
0.0015,4,0,1.5993,2.0456,0.12114,0.061193,0
0.0015,4,0,1.8478,1.945,0.083978,0.059128,0
0.0015,4,0,1.6648,1.7118,0.015056,0.30942,0
0.0015,4,0,4.5991,1.3653,0.078361,0.083505,0
0.0015,4,0,1.1643,1.426,0.1103,0.018709,0.39117
0.0015,4,0,1.7253,2.1023,0.11875,0.026266,0.40111
0.0015,4,0,1.3404,1.1257,0.051805,0.079983,0.46809
0.0015,4,0,1.3637,2.0971,0.036392,0.031167,0.22292
0.0015,4,0,1.3112,2.2378,0.13222,0.078297,0.048222
0.0015,4,0,1.4618,1.5869,0.24735,0.0051488,0
0.0015,4,0,1.677,2.5375,0.054857,0.044323,0.17681
0.0015,4,0,1.3373,1.3527,0.10813,0.037925,0.24292
0.0015,4,0,8.4629,5.3868,0.013772,0.027603,0
0.0015,4,0,1.2752,2.0007,0.021214,0.15285,0
0.0015,4,0,2.7604,2.5778,0.1525,0.0069842,0.469
0.0015,4,0,1.4114,1.8092,0.030696,0.080085,0
0.0015,4,0,1.2515,1.9857,0.048216,0.0053486,0.24046
0.0015,4,0,1.6411,2.7193,0.16472,0.038857,1.1656
0.0015,4,0,1.318,1.3922,0.048424,0.054152,0.028765
0.0015,4,0,1.7647,3.3389,0.0019215,0.046118,0.099385
0.0015,4,0,0.99253,1.248,0.03401,0.088809,0.0061483
0.0015,4,0,1.8368,1.6461,0.069984,0.062153,0
0.0015,4,0,10.39,7.1956,0.041413,0.047998,0
0.0015,4,0,2.2954,2.6512,0.051144,0.17005,0.10302
0.0015,4,0,7.76,4.6005,0.11512,0.0082509,0
0.0015,4,0,1.8424,2.0327,0.034274,0.18575,0
0.0015,4,0,1.314,1.4394,0.036676,0.042743,0
0.0015,4,0,1.3843,2.1351,0.064825,0.074903,1.4354
0.0015,4,0,1.4634,2.1654,0.00037462,0.11411,0.24795
0.0015,4,0,0.93374,1.1454,0.045573,0.058377,0.28052
0.0015,4,0,0.99508,1.5621,0.008661,0.077834,0.46693
0.0015,4,0,1.37,1.4969,0.04487,0.042277,0.69672
0.0015,4,0,0.97588,1.15,0.2054,0.0018041,0.21655
0.0015,4,0,2.2516,1.627,0.037883,0.014736,0
0.0015,4,0,1.6655,2.4064,0.18704,0.059432,0.011516
0.0015,4,0,2.1927,1.757,0.074743,0.090275,0.57738
0.0015,4,0,1.0894,1.2898,0.082271,0.061216,0.41435
0.0015,4,0,1.7249,1.1976,0.050471,0.013983,0
0.0015,4,0,1.7183,1.4108,0.11439,0.10496,0
0.0015,4,0,2.1073,2.2406,0.05497,0.09156,1.3212
0.0015,4,0,1.9102,3.5102,0.10729,0.24874,0.35813
0.0015,4,0,8.6105,5.1006,0.16009,0.018457,0
0.0015,4,0,1.2776,1.6607,0.051699,0.017067,0
0.0015,4,0,1.6213,1.687,0.059449,0.085081,0
0.0015,4,0,1.2932,1.2016,0.011235,0.065122,0.01407
0.002,3.2,0,1.8858,2.2593,0.1413,0.22895,0.27977
0.002,3.2,0,2.0927,1.9237,0.053346,0.089615,0
0.002,3.2,0,8.5475,5.0768,0.13948,0.052985,0
0.002,3.2,0,10.873,6.9082,0.0022735,0.1816,0
0.002,3.2,0,4.391,1.3393,0.061784,0.014843,0
0.002,3.2,0,1.9198,2.0593,0.072415,0.074603,0
0.002,3.2,0,1.673,3.083,0.091515,0.20071,0.52701
0.002,3.2,0,2.9017,2.7261,0.00303,0.15759,1.2453
0.002,3.2,0,9.0425,5.3378,0.15139,0.023472,0
0.002,3.2,0,1.8904,1.8498,0.048764,0.082134,0.099818
0.002,3.2,0,1.4752,2.8338,0.20468,0.081032,0.088686
0.002,3.2,0,3.7704,0.38856,0.024581,0.099225,0
0.002,3.2,0,1.6129,1.8048,0.074827,0.016601,0
0.002,3.2,0,1.4952,1.7997,0.028003,0.14228,0.062529
0.002,3.2,0,2.1965,3.0401,0.10233,0.0495,1.2603
0.002,3.2,0,1.925,3.6449,0.20861,0.12593,0.004763
0.002,3.2,0,0.8091,1.8241,0.062143,0.096519,0.41495
0.002,3.2,0,10.492,7.3563,0.067762,0.063275,0
0.002,3.2,0,2.0587,1.5861,0.020488,0.13713,0
0.002,3.2,0,5.6985,2.1513,0.16467,0.056717,0
0.002,3.2,0,2.1666,3.1556,0.11292,0.1103,0.023054
0.002,3.2,0,1.508,1.3146,0.065185,0.12734,0.17156
0.002,3.2,0,1.6241,1.6267,0.051288,0.17323,0
0.002,3.2,0,1.3798,2.2023,0.033653,0.11805,0.32925
0.002,3.2,0,1.6843,1.4531,0.06278,0.023622,0.6557
0.002,3.2,0,1.395,1.7716,0.13496,0.028206,0.38845
0.002,3.2,0,1.737,2.2222,0.042186,0.24076,0
0.002,3.2,0,1.9345,1.6632,0.021026,0.17665,0.17604
0.002,3.2,0,1.1385,1.1221,0.03779,0.017531,0.3619
0.002,3.2,0,1.8559,1.9353,0.051548,0.025979,0
0.002,3.2,0,6.6543,3.2513,0.01256,0.044209,0
0.002,3.2,0,1.2082,1.3772,0.0012481,0.068349,0.31916
0.002,3.2,0,1.2115,3.1983,0.049308,0.0026089,0.062705
0.002,3.2,0,2.5376,2.9001,0.030034,0.063515,0.56143
0.002,3.2,0,1.8988,1.6822,0.036913,0.0089768,0
0.002,3.2,0,1.5755,1.7123,0.067762,0.0085272,0
0.002,3.2,0,2.4592,2.4643,0.061546,0.10428,0.8714
0.002,3.2,0,1.8741,1.9523,0.08164,0.058703,0.85155
0.002,3.2,0,1.433,2.3435,0.088147,0.025057,0.26201
0.002,3.2,0,1.3704,1.5773,0.055197,0.092177,0.31762
0.002,3.2,0,0.42498,1.9718,0.090436,0.19504,0.26847
0.002,3.2,0,1.3583,1.969,0.0033891,0.050725,1.0847
0.002,3.2,0,1.2672,2.7797,0.038453,0.04367,0.073984
0.002,3.2,0,12.28,9.5089,0.067815,0.095364,88.996
0.002,3.2,0,2.0958,2.3261,0.013347,0.15156,0
0.002,3.2,0,2.3254,2.8208,0.18817,0.073534,0.23719
0.002,3.2,0,1.0918,0.93957,0.15531,0.047673,0.042792
0.002,3.2,0,1.8022,1.5218,0.04153,0.11944,0
0.002,3.2,0,5.7836,2.2187,0.04265,0.0075435,0
0.002,3.2,0,1.3746,1.7792,0.11281,0.18761,0
0.002,3.2,0,1.1982,1.1653,0.032308,0.083865,0.53219
0.002,3.2,0,1.7943,1.7837,0.014933,0.11684,0
0.002,3.2,0,1.5031,2.271,0.016508,0.14426,0.19342
0.002,3.2,0,2.2636,2.7911,0.074315,0.16814,0.46689
0.002,3.2,0,1.8758,1.6416,0.15921,0.039418,0
0.002,3.2,0,1.9566,1.6137,0.035857,0.023773,0
0.002,3.2,0,1.6404,2.1888,0.041585,0.051675,0.025813
0.002,3.2,0,0.87411,1.3443,0.013804,0.048669,0.212
0.002,3.2,0,0.96502,1.0473,0.086313,0.037439,0.33364
0.002,3.2,0,1.9474,1.506,0.11549,0.1627,0.17682
0.002,3.2,0,0.9128,2.8706,0.0099497,0.058835,0.026879
0.002,3.2,0,1.4582,2.4438,0.078122,0.09402,0.13138
0.002,3.2,0,1.8661,2.6097,0.055481,0.016974,0.59428
0.002,3.2,0,8.6655,5.9101,0.069479,0.03985,0
0.002,3.2,0,10.428,7.116,0.03065,0.019187,0
0.002,3.2,0,1.0211,1.4054,0.097666,0.077599,0.53689
0.002,3.2,0,1.4816,2.0102,0.073373,0.02145,0
0.002,3.2,0,13.759,9.8255,0.066299,0.20283,88.975
0.002,3.2,0,1.3713,1.3133,0.047258,0.065334,0.31513
0.002,3.2,0,1.643,1.9757,0.00087772,0.0093902,0
0.002,3.2,0,1.9665,1.7954,0.087704,0.13689,0
0.002,3.2,0,1.7467,1.5082,0.050968,0.13509,0
0.002,3.2,0,2.8784,0.54948,0.062088,0.056841,0
0.002,3.2,0,2.363,2.5973,0.17483,0.0057171,0.74327
0.002,3.2,0,1.6055,1.6187,0.18065,0.073336,0
0.002,3.2,0,1.6884,1.7515,0.07868,0.044943,0.52289
0.002,3.2,0,1.3514,1.7103,0.090115,0.058315,0.47969
0.002,3.2,0,2.0013,1.8019,0.13397,0.024732,0
0.002,3.2,0,2.7186,4.1144,0.05042,0.098414,0.17197
0.002,3.2,0,3.0584,0.29897,0.058568,0.032771,0
0.002,3.2,0,1.1829,1.4239,0.050222,0.030103,0.082214
0.002,3.2,0,1.6335,2.2572,0.059254,0.17367,0.27551
0.002,3.2,0,9.1574,5.1626,0.11523,0.016087,0
0.002,3.2,0,2.0807,1.9681,0.13652,0.094876,0
0.002,3.2,0,1.6587,1.5572,0.047189,0.19145,0
0.002,3.2,0,6.4192,3.0714,0.0073299,0.090139,0
0.002,3.2,0,1.6224,2.2798,0.049082,0.17124,1.2445
0.002,3.2,0,2.3362,0.68061,0.026282,0.023431,0
0.002,3.2,0,1.877,2.9345,0.05168,0.12935,1.9899
0.002,3.2,0,0.83513,1.5015,0.054555,0.093289,0.2041
0.002,3.2,0,3.9999,0.32021,0.065393,0.14444,0
0.002,3.2,0,1.4566,1.9224,0.012554,0.12117,0
0.002,3.2,0,2.0982,1.8481,0.065416,0.0045224,0
0.002,3.2,0,1.2875,1.7557,0.17242,0.057766,0
0.002,3.2,0,1.803,1.8711,0.14727,0.046185,0
0.002,3.2,0,1.3341,1.5296,0.10709,0.069747,0.33859
0.002,3.2,0,7.5977,4.7268,0.099305,0.023266,0
0.002,3.2,0,11.665,8.5213,0.1996,0.0165,0
0.002,3.2,0,1.4159,2.4178,0.27165,0.060739,0.16203
0.002,3.2,0,1.2482,1.8263,0.1876,0.16442,0.18779
0.0025,2.8,0,2.1104,2.6944,0.11858,0.12863,0.34105
0.0025,2.8,0,1.7153,2.5963,0.087789,0.080687,0.55367
0.0025,2.8,0,1.6768,2.0526,0.14661,0.12345,1.3087
0.0025,2.8,0,1.9928,2.4732,0.0011198,0.085926,0
0.0025,2.8,0,1.5633,1.4084,0.13796,0.055461,0
0.0025,2.8,0,1.5608,1.8217,0.051268,0.011646,0.43
0.0025,2.8,0,18.064,15.483,0.019395,0.063277,88.837
0.0025,2.8,0,1.5651,1.869,0.24795,0.1201,0.18921
0.0025,2.8,0,2.03,2.9025,0.031648,0.078716,0.31507
0.0025,2.8,0,1.0477,1.1665,0.043153,0.0045938,0.30366
0.0025,2.8,0,4.1338,0.18595,0.10622,0.048584,0
0.0025,2.8,0,1.6017,1.8107,0.015831,0.02014,1.3319
0.0025,2.8,0,1.2905,2.0388,0.062625,0.074998,0.11145
0.0025,2.8,0,1.4568,2.2792,0.030325,0.079234,0.65782
0.0025,2.8,0,6.4806,2.8677,0.077016,0.067578,0
0.0025,2.8,0,1.8841,1.8792,0.013393,0.14152,0
0.0025,2.8,0,1.4507,2.1516,0.13288,0.089204,0.30011
0.0025,2.8,0,3.0104,3.2421,0.057412,0.21765,0.011988
0.0025,2.8,0,1.2695,1.1384,0.13833,0.020649,0.29089
0.0025,2.8,0,1.748,1.6636,0.032549,0.028114,0
0.0025,2.8,0,15.701,12.43,0.075221,0.044075,88.685
0.0025,2.8,0,1.0112,1.4739,0.040707,0.0011525,0.36723
0.0025,2.8,0,1.676,1.8959,0.036748,0.15885,0.19765
0.0025,2.8,0,8.521,5.4841,0.11418,0.010101,0
0.0025,2.8,0,1.8228,2.217,0.044199,0.17636,0.64254
0.0025,2.8,0,1.9184,2.9385,0.19114,0.09901,0.39968
0.0025,2.8,0,1.5275,2.1669,0.18256,0.233,0.72521
0.0025,2.8,0,2.0522,2.4827,0.017629,0.10588,0.70562
0.0025,2.8,0,4.8343,0.96632,0.027778,0.035223,0
0.0025,2.8,0,1.5482,1.6219,0.071491,0.025447,0
0.0025,2.8,0,6.1005,2.6706,0.12952,0.020579,0
0.0025,2.8,0,0.91555,2.3455,0.090516,0.042539,0.1574
0.0025,2.8,0,1.0091,1.2544,0.0085176,0.024093,0.54828
0.0025,2.8,0,1.9685,2.4832,0.11923,0.01983,0
0.0025,2.8,0,1.1869,1.8804,0.090013,0.21172,0.80971
0.0025,2.8,0,7.6684,3.8355,0.09169,0.023578,0
0.0025,2.8,0,1.3767,2.2914,0.11072,0.19432,0.2514
0.0025,2.8,0,1.4642,2.0072,0.038908,0.013881,0.6401
0.0025,2.8,0,1.1668,1.9462,0.12072,0.11893,0.088526
0.0025,2.8,0,1.8148,2.7677,0.023334,0.17326,0.65103
0.0025,2.8,0,1.3444,1.9256,0.15018,0.071039,0
0.0025,2.8,0,9.5365,6.7383,0.060054,0.017662,0
0.0025,2.8,0,9.4436,6.0538,0.038419,0.0016457,0
0.0025,2.8,0,2.0557,1.9075,0.14451,0.016195,0.22231
0.0025,2.8,0,1.3279,2.1178,0.11113,0.011679,0.3242
0.0025,2.8,0,6.6715,2.8979,0.052548,0.1164,0
0.0025,2.8,0,1.5163,1.1753,0.055631,0.063702,0.079812
0.0025,2.8,0,1.2322,2.3406,0.062445,0.14047,0.61043
0.0025,2.8,0,15.263,10.749,0.047092,0.10912,90.538
0.0025,2.8,0,1.6346,2.1031,0.1233,0.14202,0
0.0025,2.8,0,1.464,1.8131,0.070009,0.085488,0.35061
0.0025,2.8,0,1.0546,1.4778,0.040057,0.022051,0.328
0.0025,2.8,0,1.8522,1.8424,0.046269,0.060654,0
0.0025,2.8,0,1.3359,1.3984,0.027634,0.051031,0.99118
0.0025,2.8,0,1.2144,1.8639,0.11869,0.040869,0.21205
0.0025,2.8,0,1.6453,1.5637,0.017271,0.067187,0
0.0025,2.8,0,8.4961,5.5428,0.14931,0.15085,0
0.0025,2.8,0,1.1546,1.4347,0.05764,0.073355,0.50226
0.0025,2.8,0,1.5326,1.8267,0.00052703,0.0010251,0.39591
0.0025,2.8,0,2.3839,2.2892,0.090294,0.14236,0
0.0025,2.8,0,0.89062,2.6264,0.035022,0.003487,0.11775
0.0025,2.8,0,1.4472,1.9378,0.024365,0.11127,0.92642
0.0025,2.8,0,1.6516,1.832,0.029764,0.023415,0
0.0025,2.8,0,1.861,1.6828,0.14494,0.033819,0
0.0025,2.8,0,1.4275,1.8296,0.041187,0.046372,0.325
0.0025,2.8,0,1.9871,2.2902,0.085479,0.13434,0.10759
0.0025,2.8,0,5.1629,1.0703,0.10467,0.069664,0
0.0025,2.8,0,2.9023,3.4832,0.065547,0.10784,0.48034
0.0025,2.8,0,10.054,6.2344,0.0090032,0.082956,0
0.0025,2.8,0,1.3776,1.9619,0.13589,0.036385,0
0.0025,2.8,0,1.8532,2.1058,0.054424,0.015425,0.60321
0.0025,2.8,0,1.4387,1.6121,0.080183,0.067092,0
0.0025,2.8,0,1.3371,1.4865,0.023066,0.09516,0
0.0025,2.8,0,1.9296,2.5157,0.057031,0.028674,0.060105
0.0025,2.8,0,15.498,12.556,0.034584,0.11215,89.708
0.0025,2.8,0,1.6071,2.8606,0.13658,0.0050084,0.10318
0.0025,2.8,0,2.3726,2.0723,0.051308,0.096627,0
0.0025,2.8,0,2.0567,1.9948,0.023252,0.085413,0
0.0025,2.8,0,1.0562,1.0786,0.24755,0.050905,0.026494
0.0025,2.8,0,2.1803,3.3254,0.077309,0.37816,0.14399
0.0025,2.8,0,1.2486,1.5209,0.13941,0.068803,0.21524
0.0025,2.8,0,2.1076,2.5593,0.11969,0.12785,0
0.0025,2.8,0,2.0011,2.0944,0.13453,0.028894,0.8811
0.0025,2.8,0,2.0193,2.9038,0.052628,0.22425,0.97565
0.0025,2.8,0,1.4075,1.4966,1.5488e-05,0.08297,0.86491
0.0025,2.8,0,1.4381,1.5022,0.18359,0.10371,0.07511
0.0025,2.8,0,11.71,7.5894,0.0073735,0.091758,0
0.0025,2.8,0,1.2272,1.5289,0.0042492,0.0043638,0.091561
0.0025,2.8,0,0.91208,1.8549,0.071186,0.099888,0.35801
0.0025,2.8,0,2.1003,1.7484,0.028283,0.022099,0
0.0025,2.8,0,2.3114,2.25,0.095204,0.14383,0.42106
0.0025,2.8,0,3.1197,3.1248,0.02004,0.012445,0.72896
0.0025,2.8,0,1.6342,1.6382,0.038259,0.20684,0
0.0025,2.8,0,1.7665,2.2718,0.19086,0.11841,0.092172
0.0025,2.8,0,2.2397,2.4242,0.083986,0.14733,0.33945
0.0025,2.8,0,1.8064,2.5052,0.051494,0.014537,0
0.0025,2.8,0,1.7258,2.5344,0.11566,0.11455,0.55544
0.0025,2.8,0,1.2938,2.5693,0.052959,0.084955,0.052901
0.0025,2.8,0,2.2198,1.9518,0.10829,0.17966,0
0.0025,2.8,0,1.5663,1.5478,0.10423,0.059562,0
0.00265,2.5,0,1.7504,2.6009,0.0087167,0.0083509,0.31647
0.00265,2.5,0,1.328,1.4052,0.064015,0.011224,1.4568
0.00265,2.5,0,8.7145,4.6724,0.063338,0.0080434,0
0.00265,2.5,0,1.7457,2.0481,0.11938,0.038745,0
0.00265,2.5,0,1.4146,2.3381,0.021633,0.0035485,0.64143
0.00265,2.5,0,2.2209,3.1928,0.029974,0.050254,0.89681
0.00265,2.5,0,1.1494,1.9442,0.0048302,0.045563,0.31707
0.00265,2.5,0,1.8549,2.1389,0.25414,0.06461,0
0.00265,2.5,0,1.0216,1.6204,0.060285,0.054594,0.17857
0.00265,2.5,0,1.9888,2.4102,0.022442,0.19034,0
0.00265,2.5,0,2.4484,2.2012,0.14251,0.25411,0.14419
0.00265,2.5,0,1.8317,1.51,0.13444,0.07378,0
0.00265,2.5,0,2.8848,0.66724,0.097534,0.13997,0
0.00265,2.5,0,1.356,1.9483,0.082934,0.090399,0
0.00265,2.5,0,1.4664,1.4218,0.14734,0.095757,0.67964
0.00265,2.5,0,1.6099,1.558,0.070073,0.01312,0.51368
0.00265,2.5,0,1.5905,2.5811,0.014429,0.17404,0.38732
0.00265,2.5,0,1.5825,1.695,0.0080166,0.025979,0
0.00265,2.5,0,8.9436,5.2845,0.035351,0.115,0
0.00265,2.5,0,1.3459,2.0497,0.034841,0.062272,0.20637
